id,bid_number,parent_bid,ra_or_bid,category,full_category,quantity,item_count,status,is_custom,is_high_value,is_boq,start_date,end_date,ministry,department,buyer_id,category_id
9321186,GEM/2026/B/7532604,,Bid,Table (Handicraft) (V2),Table (Handicraft) (V2),1,1,2,0,False,False,2026-05-12T20:23:54Z,2026-05-22T21:00:00Z,,Department of Panchayati Raj,Sachivmohanpurbuyer,home_fu14684684_acco_fu82806882_tabl
9321185,GEM/2026/B/7532603,,Bid,Procurement of Refrigerator 180 ltr,Procurement of Refrigerator 180 ltr,1,1,2,1,False,False,2026-05-12T20:24:52Z,2026-05-22T21:00:00Z,Ministry of Defence,Department of Defence,Raju.43ncc,home_univ_univ_univ_univ
9321157,GEM/2026/B/7532581,,Bid,RO Plant with Genset and Trolley,RO Plant with Genset and Trolley,1,1,2,0,False,False,2026-05-12T20:07:03Z,2026-05-22T21:00:00Z,,Department of Panchayati Raj,PR-ALEGAON-V-ADM,home_dist_indu_puri_ropl
9315715,GEM/2026/B/7527569,,Bid,High Mast Lighting Octagonal Tower for Small area with LED Flood Lighting System (V2),High Mast Lighting Octagonal Tower for Small area with LED Flood Lighting System (V2),1,1,2,0,False,False,2026-05-12T14:34:09Z,2026-05-22T21:00:00Z,,Rural Development Department Uttar Pradesh,kamleshtiloi,home_el63626345_ligh_exte_hi62104106
9320999,GEM/2026/B/7532438,,Bid,"Fuel Filter Main,2nd Leaf,Repair Kit,Alternator 12V,Wheel Cylinder Rear","Fuel Filter Main,2nd Leaf,Repair Kit,Alternator 12V,Wheel Cylinder Rear",16,5,2,0,False,True,2026-05-12T19:18:07Z,2026-05-22T20:00:00Z,Ministry of Defence,Department of Defence,sunmar.258y@buyer,home_boq_boql_boql_boq
9320970,GEM/2026/B/7532412,,Bid,"Tie Rod End Steering,Shock absorber frt,Cabin Shocker,Sleeve cylinder assy,Injector assy,Elect Inje","Tie Rod End Steering,Shock absorber frt,Cabin Shocker,Sleeve cylinder assy,Injector assy,Elect Injector assy,Distribution Head,Bearing Pin,Cross Kit assy",19,9,2,0,False,True,2026-05-12T19:07:19Z,2026-05-22T20:00:00Z,Ministry of Defence,Department of Defence,sunmar.258y@buyer,home_boq_boql_boql_boq
9310083,GEM/2026/B/7522684,,Bid,"hydraulic pressure hose,fuel filter element,element filter 30micro,hand primer,stearing pump","hydraulic pressure hose,fuel filter element,element filter 30micro,hand primer,stearing pump",8,5,2,0,False,True,2026-05-09T19:05:20Z,2026-05-22T20:00:00Z,Ministry of Defence,Department of Military Affairs,buyer_318,home_boq_boql_boql_boq
9358225,GEM/2026/R/670539,GEM/2026/B/7518135,RA,Cheese,Cheese,235,1,2,0,False,False,2026-05-21T20:00:00Z,2026-05-22T20:00:00Z,Ministry of Defence,Department of Military Affairs,Stkoffr@313,home_fo61163888_dair_chee_chee
9358223,GEM/2026/R/670538,GEM/2026/B/7518196,RA,Cheese,Cheese,195,1,2,0,False,False,2026-05-21T20:00:00Z,2026-05-22T20:00:00Z,Ministry of Defence,Department of Military Affairs,Stkoffr@313,home_fo61163888_dair_chee_chee
9358222,GEM/2026/R/670537,GEM/2026/B/7517998,RA,Cheese,Cheese,215,1,2,0,False,False,2026-05-21T20:00:00Z,2026-05-22T20:00:00Z,Ministry of Defence,Department of Military Affairs,Stkoffr@313,home_fo61163888_dair_chee_chee
9358104,GEM/2026/R/670526,GEM/2026/B/7493754,RA,"Cheese Spread,Cheese Slice,Cheese Cube,Carbonated Soft Drinks,Lime Based Soft Drinks,Mixed Fruit Ju","Cheese Spread,Cheese Slice,Cheese Cube,Carbonated Soft Drinks,Lime Based Soft Drinks,Mixed Fruit Juice,Orange Fruit Juice,Guava Fruit Juice,Coconut Water",2650,9,2,0,False,True,2026-05-21T19:00:00Z,2026-05-22T19:00:00Z,Ministry of Defence,Department of Military Affairs,AKsharma@12345,home_boq_boql_boql_boq
9352405,GEM/2026/B/7560808,,Bid,Flex Posters / Banners (V2),Flex Posters / Banners (V2),25,1,2,0,False,False,2026-05-19T18:51:02Z,2026-05-22T19:00:00Z,Ministry of Defence,Department of Military Affairs,george2222,home_publ_sign_si70736723_flex
9316908,GEM/2026/B/7528637,,Bid,"Waveshare long rang antenna,Raspberry Pi5,Raspberry Pi5 case,Power supply unit,Memory card,Type C m","Waveshare long rang antenna,Raspberry Pi5,Raspberry Pi5 case,Power supply unit,Memory card,Type C multiport hub,GPS tracker",11,7,2,0,False,True,2026-05-12T18:25:02Z,2026-05-22T19:00:00Z,Ministry of Defence,Department of Military Affairs,MR402ABSC,home_boq_boql_boql_boq
9320931,GEM/2026/B/7532377,,Bid,"Oil Seal,Oil Seal Rear,Oil Seal,352 Dia clutch Disc assy,Nut Hex,Brake Booster Rear,Bolt,Hub Bolt F","Oil Seal,Oil Seal Rear,Oil Seal,352 Dia clutch Disc assy,Nut Hex,Brake Booster Rear,Bolt,Hub Bolt Front,King Pin Bush,King Pin Lower,Gear Lever Rep Kit,Fan Belt,Wheel Nut",66,13,2,0,False,True,2026-05-12T18:58:40Z,2026-05-22T19:00:00Z,Ministry of Defence,Department of Defence,sunmar.258y@buyer,home_boq_boql_boql_boq
9320910,GEM/2026/B/7532359,,Bid,"Air Filter for Scorpio,AC Filter for Scorpio,Fuel Filter for Sccorpio,Oil Seal for ALS,Oil Filter f","Air Filter for Scorpio,AC Filter for Scorpio,Fuel Filter for Sccorpio,Oil Seal for ALS,Oil Filter for Tata Safari,Wiper Blade Front for Scorpio MT vehicle,Wiper Blade Rear for Scorpio MT vehicle",11,7,2,0,False,True,2026-05-12T18:53:11Z,2026-05-22T19:00:00Z,Ministry of Defence,Department of Military Affairs,Tsgclk@183,home_boq_boql_boql_boq
9320856,GEM/2026/B/7532313,,Bid,"Front Brake Pad,Rear Brake Pad,Suspension Kit Rear,Caliper assy,Suspension Kit Front and Rear,Self ","Front Brake Pad,Rear Brake Pad,Suspension Kit Rear,Caliper assy,Suspension Kit Front and Rear,Self Starter,AC Filter,Brake shoe,Combination switch,Clutch Sleeve Cylinder,Tapper roller Brg,Tapper roller Brg Frt",18,12,2,0,False,True,2026-05-12T18:48:54Z,2026-05-22T19:00:00Z,Ministry of Defence,Department of Defence,sunmar.258y@buyer,home_boq_boql_boql_boq
9320822,GEM/2026/B/7532282,,Bid,"oil drain plug soket set and sump plug set multicut 18 pcs,Aluminum oil filter cup type set of 24,B","oil drain plug soket set and sump plug set multicut 18 pcs,Aluminum oil filter cup type set of 24,Brake piston caliper remover set,Hexagonal 26 pcs heavy duty socket PE tool,Combocirclip pliers internal and ext set of 4,360 swivel work light mechanical",9,6,2,0,False,True,2026-05-12T18:45:20Z,2026-05-22T19:00:00Z,Ministry of Defence,Department of Military Affairs,vedparakash,home_boq_boql_boql_boq
9320803,GEM/2026/B/7532265,,Bid,"ASSY COMBINATION SWITCH,WHEEL CYL ASSY,MULTIFUCTIONAL SWITCH,ISOLATOR SWITCH,LEVER WINDOW DROPPER,A","ASSY COMBINATION SWITCH,WHEEL CYL ASSY,MULTIFUCTIONAL SWITCH,ISOLATOR SWITCH,LEVER WINDOW DROPPER,ASSY KIT LINED SHOE REAR,FIELD COIL ASSY,CLUTCH ASSY FAN,SHOCK ABSORBER ASSY,BEARING TAPERED ROLLER,BEARING PULLER DIFFERENTIAL,BEARING BALL",24,12,2,0,False,True,2026-05-12T18:35:07Z,2026-05-22T19:00:00Z,Ministry of Defence,Department of Military Affairs,Pri@274,home_boq_boql_boql_boq
9320632,GEM/2026/B/7532100,,Bid,"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Gram Panchayat; 10","Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Gram Panchayat; 1000 RPM Tayer Pressar Machine qty 1; Service Provider",1,1,2,0,False,False,2026-05-12T18:16:36Z,2026-05-22T19:00:00Z,,Department of Panchayati Raj,PR-VIRALIKHANDAR-FFC-V-MGR,services_home_repa_re22373363
9320586,GEM/2026/B/7532058,,Bid,"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Gram Panchayat; Si","Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Gram Panchayat; Singal Phase Aata Chakki Machine Qty 1; Service Provider",1,1,2,0,False,False,2026-05-12T18:15:43Z,2026-05-22T19:00:00Z,,Department of Panchayati Raj,PR-VIRALIKHANDAR-FFC-V-MGR,services_home_repa_re22373363
9315451,GEM/2026/B/7527337,,Bid,"PVC Paneling wall and ceiling,Decorative wooden paneling hand carved,Decorative ACP paneling all bo","PVC Paneling wall and ceiling,Decorative wooden paneling hand carved,Decorative ACP paneling all body,super grade PVC vinyl flooring,Iron based door and window and stairs",300,5,2,0,False,True,2026-05-11T19:03:40Z,2026-05-22T19:00:00Z,Ministry of Defence,Department of Military Affairs,Jaguarraj,home_boq_boql_boql_boq
9315399,GEM/2026/B/7527288,,Bid,"Seal kit monitor,Handle door,Tie rod steering,Clutch master cylinder 19 05 dia,Assy ball joint,Assy","Seal kit monitor,Handle door,Tie rod steering,Clutch master cylinder 19 05 dia,Assy ball joint,Assy drag link",10,6,2,0,False,True,2026-05-11T18:28:56Z,2026-05-22T19:00:00Z,Ministry of Defence,Department of Military Affairs,Balvendra8098,home_boq_boql_boql_boq
9309999,GEM/2026/B/7522608,,Bid,"Pump Element,Delivery Valve,Injector Nozzle,TRB Pin,Spacer,Feed Pump Kit,Gasket For Feed Pump","Pump Element,Delivery Valve,Injector Nozzle,TRB Pin,Spacer,Feed Pump Kit,Gasket For Feed Pump",32,7,2,0,False,True,2026-05-09T18:22:38Z,2026-05-22T19:00:00Z,Ministry of Defence,Department of Military Affairs,hemant6002,home_boq_boql_boql_boq
9317608,GEM/2026/B/7529280,,Bid,"Shell bearing Pairs,Air Cleaner Hose,Pipe Pressure,High Pressure Pipe,Hose 4x400","Shell bearing Pairs,Air Cleaner Hose,Pipe Pressure,High Pressure Pipe,Hose 4x400",28,5,2,0,False,True,2026-05-12T17:39:53Z,2026-05-22T18:00:00Z,Ministry of Defence,Department of Military Affairs,buycon4409.ia.rj@gembuyer.in,home_boq_boql_boql_boq
9320548,GEM/2026/B/7532023,,Bid,"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Gram Panchayat; Ja","Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Gram Panchayat; Janta or Darwesh Water Meter Qty 80; Service Provider",1,1,2,0,False,False,2026-05-12T17:53:34Z,2026-05-22T18:00:00Z,,Department of Panchayati Raj,PR-VIRALIKHANDAR-FFC-V-MGR,services_home_repa_re22373363
9301463,GEM/2026/B/7514925,,Bid,"Handling and Transport on Lumpsum Basis - Handling & Transport Service, Safely Loading and Unloadin","Handling and Transport on Lumpsum Basis - Handling & Transport Service, Safely Loading and Unloading of 02 No 118 KV LA and 02 Nos 30 KV LA with help of loading vehicle and man power hydra power and safe carriage it from 220 KV SS Atrauli to 220 KV S..",1,1,2,0,False,False,2026-05-08T11:41:43Z,2026-05-22T18:00:00Z,,Energy Department Uttar Pradesh,AE@mathura123,services_home_good_ha10251015
9310861,GEM/2026/B/7523391,,Bid,"Case Subassembly Right,Fuse 10 AMP,Retaining Ring,Roller Pawl,Spark Plug","Case Subassembly Right,Fuse 10 AMP,Retaining Ring,Roller Pawl,Spark Plug",5,5,2,0,False,True,2026-05-10T19:27:57Z,2026-05-22T18:00:00Z,Ministry of Defence,Department of Military Affairs,204@FWC2,home_boq_boql_boql_boq
9351403,GEM/2026/R/669867,GEM/2026/B/7349391,RA,"Annual Maintenance Service - Desktops,  Laptops and Peripherals - COMPREHENSIVE AMC FOR COMPUTERS P","Annual Maintenance Service - Desktops,  Laptops and Peripherals - COMPREHENSIVE AMC FOR COMPUTERS PERIPHERALS PRINTERS AND LAN O NMRL AS PER ATTACHED SPECIFICATION; AS INDICATED IN SCOPE OF WORK",525,1,2,0,False,False,2026-05-20T17:00:00Z,2026-05-22T17:40:31Z,Ministry of Defence,Department of Defence Research & Development,debraj@nmrl.drdo.in,services_home_an53158604_an00015311
9356872,GEM/2026/R/670401,GEM/2026/B/7489346,RA,Super Structure Supply of Combined Toilet Block CTB 7.32M x 7.10M x 4.40M Height as per CE HQ 4 Cor,"Electric Geyser 25 Ltr,Brass CP wall mixer for mixing hot and cold water screwed down for PPR pipe of dia 20mm Make Cera or Hindware or Parryware or ISI equivalent,Brass chromium plated shower rose 100mm dia with bend Make Ess or Prayag or Johnson Suisse,Urinal Pot Vitreous China bowl urinal pot flat back Model 5004 confirming to IS 771 Part 3 Sec 2 Make Cera or Parryware or Hindware,PVC T 110 mm Make Prince or Finolex or Supreme or KPT,Brass CP Jet water spray for EWC Make ESS ESS or Prayag or Johnson suisse,PPR reducer socket 32 to 25 Make SKMC or Finolex or Supreme,PPR plaint socket 20mm dia Make SFMC or Finolex or Supreme,PPR elebow 20mm dia Make SFMC or Finolex or Supreme,E and M items Distribution box 6 way SPN 240 volts copper bus bar and neutral link earthing stud conforming as per TS,MCB SPN 240 Volts 32 Amps Make Havells or L and T or Standard,MCB SP 6 to 32 Amps Make Havells or L and T or Standard,PVC tape 19mm wide 5 m long Make Steelgrip or Anchor or Kinjal,Cable PVC insulated elecric cables heav",2293,100,2,0,False,True,2026-05-21T17:00:00Z,2026-05-22T17:16:35Z,Ministry of Defence,Department of Military Affairs,ishanu_GEM,home_boq_boql_boql_boq
