id,bid_number,parent_bid,ra_or_bid,category,full_category,quantity,item_count,status,is_custom,is_high_value,is_boq,start_date,end_date,ministry,department,buyer_id,category_id
9327323,GEM/2026/R/667416,GEM/2026/B/7374362,RA,C-CLAMP_ 71302886120_ 1_ 1000073291,C-CLAMP_ 71302886120_ 1_ 1000073291,3000,1,2,1,False,False,2026-05-15T10:00:00Z,2026-05-16T13:23:42Z,Ministry of Mines,Materials,sksingh2020,home_univ_univ_univ_univ
9327385,GEM/2026/R/667420,GEM/2026/B/7492362,RA,"Inj Chorulon 05 ml,Inj Receptal 5 ml,Inj Cloprostenol Pragma 2 ml,Inj H B Forte 5 ml,Orthopedic cas","Inj Chorulon 05 ml,Inj Receptal 5 ml,Inj Cloprostenol Pragma 2 ml,Inj H B Forte 5 ml,Orthopedic cast Padding 15 cm x 3 mtr,Furea Bolus 1x4,Butox 5 ltr",1063,7,2,0,False,True,2026-05-15T11:00:00Z,2026-05-16T13:17:20Z,Ministry of Defence,Department of Military Affairs,himanshu@ebs123,home_boq_boql_boql_boq
9329156,GEM/2026/R/667555,GEM/2026/B/7333446,RA,"98 INCH INTERACTIVE DISPLAY SYSTEM,86 INCH INTERACTIVE DISPLAY SYSTEM,86 INCH COMMERCIAL DISPLAY SY","98 INCH INTERACTIVE DISPLAY SYSTEM,86 INCH INTERACTIVE DISPLAY SYSTEM,86 INCH COMMERCIAL DISPLAY SYSTEM",8,3,2,1,False,False,2026-05-15T13:00:00Z,2026-05-16T13:10:16Z,Ministry of Defence,Department of Defence Production,HALHelicopterIMMBuyer04,home_univ_univ_univ_univ
9326403,GEM/2026/R/667311,GEM/2026/B/7397407,RA,"Refined Sunflower Oil (V4) (Defence),Refined Mustard Oil (V4) (Defence),Refined Groundnut Oil (V4) ","Refined Sunflower Oil (V4) (Defence),Refined Mustard Oil (V4) (Defence),Refined Groundnut Oil (V4) (Defence)",24725,3,2,0,False,False,2026-05-14T19:00:00Z,2026-05-16T13:09:57Z,Ministry of Defence,Department of Military Affairs,Sahiba_Sidhu,"home_fo61163888_edib_edib_re04421510,home_fo61163888_edib_edib_re87880660,home_fo61163888_edib_edib_re20076673"
9329059,GEM/2026/R/667551,GEM/2026/B/7487384,RA,"FPGA 1 of Stars V MK II,IC 805 ALS of Stars V MK II,IC FX 609 L2 of Stars V MK II,IC 806 ALS of Sta","FPGA 1 of Stars V MK II,IC 805 ALS of Stars V MK II,IC FX 609 L2 of Stars V MK II,IC 806 ALS of Stars V MK II,IC Voltage Regulator MAX 604 of Stars V MK II,FPGA 2 of Stars V MK II,IC Gate 4093B of Stars V MK II,IC 4050B of Stars V MK II,IC SA 630D of Stars V MK II,IC Voltage Regulator 2952 of Stars V MK II,BMC 1532 of Stars V MK II,BMC 1526 of Stars V MK II,Syscon IC of Stars V MK II,IC Voltage Regulator 2941S of Stars V MK II,IC 2951 CM of Stars V MK II",18,15,2,0,False,True,2026-05-15T13:00:00Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,Acct_offr_16,home_boq_boql_boql_boq
9328872,GEM/2026/R/667543,GEM/2026/B/7111772,RA,"NVR,5MP IR Bullet camera,POE switch,Junction box,UTP cable outdoor,OFC patch cord,Fiber splicing jo","NVR,5MP IR Bullet camera,POE switch,Junction box,UTP cable outdoor,OFC patch cord,Fiber splicing jointing kit,OFC 12F armoured,Power cable 2 core one point five sqmm,2tb hdd,SFP fiber modules,powerextension board 5amp 6 socket,installation and commissioning",835,13,2,0,False,True,2026-05-15T13:00:00Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,5271Buyer6,home_boq_boql_boql_boq
9328853,GEM/2026/R/667542,GEM/2026/B/7324584,RA,Phacoemulsification Machine (V2),Phacoemulsification Machine (V2),1,1,2,0,False,False,2026-05-15T13:00:00Z,2026-05-16T13:00:00Z,,Health & Family Welfare Department Gujarat,armo_sola,home_medi_surg_su22373207_phac
9328799,GEM/2026/R/667537,GEM/2026/B/7448925,RA,"Pneumatic Tyres for Commercial Vehicles - Diagonal and Radial Ply Marked to IS 15636,TYRE PNEU 8.25","Pneumatic Tyres for Commercial Vehicles - Diagonal and Radial Ply Marked to IS 15636,TYRE PNEU 8.25X19 10 PR CC,TYRE PNEU 235/65R17 104H T/L,TYRE PNEU 195/65 R15 91 H T/L,TYRE REAR 2.75X18.6 PR LUG",139,5,2,1,False,False,2026-05-15T13:00:00Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,tyagir@tusker,"home_ve66014551_tran_tire_pneu,home_univ_univ_univ_univ"
9328653,GEM/2026/R/667529,GEM/2026/B/7390501,RA,"Cleaning, Sanitation and Disinfection Service - Outcome Based - Office/Commercial/Institutions/Resi","Cleaning, Sanitation and Disinfection Service - Outcome Based - Office/Commercial/Institutions/Residential; General Cleaning (Sweeping, Mopping, dusting); Indoor,Cleaning, Sanitation and Disinfection Service - Outcome Based - Office/Commercial/Institutions/Residential; General Cleaning (Sweeping, Mopping, dusting); Outdoor",29620,2,2,0,False,False,2026-05-15T13:00:00Z,2026-05-16T13:00:00Z,,Panchayats and Rural Housing Department Gujarat,eedwarka@yahoo.in,services_home_hous_clea
9328638,GEM/2026/R/667525,GEM/2026/B/7396007,RA,"Cross Assy,Pump Water,Blinker Lamp,W Glass,Hyd Spl","Cross Assy,Pump Water,Blinker Lamp,W Glass,Hyd Spl",212,5,2,0,False,True,2026-05-15T13:00:00Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,tyagir@tusker,home_boq_boql_boql_boq
9328562,GEM/2026/R/667517,GEM/2026/B/7418925,RA,Solar Based Home Systems (Solar Power Packs): DC Models as per MNRE Specifications,Solar Based Home Systems (Solar Power Packs): DC Models as per MNRE Specifications,30,1,2,0,False,False,2026-05-15T13:00:00Z,2026-05-16T13:00:00Z,,Agriculture Marketing and Export Department Uttar Pradesh,SAHARAN@1234,home_elec_ligh_inte_so32455747
9328008,GEM/2026/R/667470,GEM/2026/B/7423612,RA,"AMC / CMC of Fire Extinguishers - Institutional; ABC 2 KG,AMC / CMC of Fire Extinguishers - Institu","AMC / CMC of Fire Extinguishers - Institutional; ABC 2 KG,AMC / CMC of Fire Extinguishers - Institutional; ABC 5 KG,AMC / CMC of Fire Extinguishers - Institutional; ABC 6KG,AMC / CMC of Fire Extinguishers - Institutional; Carbon Dioxide Fire Extinguisher,AMC / CMC of Fire Extinguishers - Institutional; Carbon Dioxide Fire Extinguisher,AMC / CMC of Fire Extinguishers - Institutional; Carbon Dioxide Fire Extinguisher,AMC / CMC of Fire Extinguishers - Institutional; MODULAR",493,7,2,0,False,False,2026-05-15T12:00:00Z,2026-05-16T13:00:00Z,Ministry of Finance,Department of Financial Services,AO6_LICDOAJMER.SALES,services_home_amcc_amcc
9278405,GEM/2026/B/7494160,,Bid,"Fluconazole 150 mg Cap Tab,Fexofenadine180 mg Tab,Orinidazole 500 mg Plus Ofloxacin 200 mg,Tab Tryp","Fluconazole 150 mg Cap Tab,Fexofenadine180 mg Tab,Orinidazole 500 mg Plus Ofloxacin 200 mg,Tab Trypsin with chymotrypsin 100000 IU Chymoral Forte,Vitamin B Complex With a minimum concentration of Vit B One 5 mg Vit B Six 3 mg and vit B Twelve 5 Mcg therapeutic Tab Cap,Tab two comma four Dichlorobenzyl Alcohal One Point Two mg plus Amylmetacresol 0 point 6 mg Orange with vitamin C Cough Lozenges,Lactic Acid Bacillus Sachet,Olopatadine Hydrochloride 0 point 1 persantage Ophthamic Soln Bott of 5 ml,Frusemide 20 mg two ml Inj,Multi Vit Inj IV Two to ten ml with minimum constituents having thiamine B one 30 mg ml Pyridoxine B Six 30 mg ml and B twelve Cyanocobelemine 300 mcg ml,Dicyclomine HCL 20 mg Inj,Promethazine HCL 2 point 5 Persantage 25 mg ml two ml Inj,Tramadol Hcl 50 mg ml inj,Etophylline BP eighty four Point Seven mg and Theophyllin IP twenty five Point three Per ml two ml Inj,Ondansetron 8 mg Inj",21430,15,2,0,False,True,2026-05-01T12:59:37Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,Healingpen414,home_boq_boql_boql_boq
9293238,GEM/2026/B/7507383,,Bid,Human Identification - DNA Kit Y Chromosomal STR (Forensic use),Human Identification - DNA Kit Y Chromosomal STR (Forensic use),1,1,2,0,False,False,2026-05-06T12:33:18Z,2026-05-16T13:00:00Z,Ministry of Home Affairs,Department of Home,ssobiocfsl18@gem,home_defe_lawe_fore_hu55833066
9292462,GEM/2026/B/7506686,,Bid,Fibre Sheet,Fibre Sheet,1300,1,2,1,False,False,2026-05-06T12:48:11Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,dtflog21,home_univ_univ_univ_univ
9289639,GEM/2026/B/7504086,,Bid,ESD Workstations,ESD Workstations,1,1,2,0,False,False,2026-05-05T15:14:07Z,2026-05-16T13:00:00Z,,Panchayati Raj Department Odisha,BUYER@SATYABADI,home_furn_comm_wo12034577_esdw
9289023,GEM/2026/B/7503521,,Bid,Custom Bid for Services - HIRING OF SERVICES FOR ALUMINIUM FRAMING AND ACP CLADDING FOR GATE PILLER,Custom Bid for Services - HIRING OF SERVICES FOR ALUMINIUM FRAMING AND ACP CLADDING FOR GATE PILLERS,1,1,2,0,False,False,2026-05-05T12:57:26Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,DEPLOG,services_home_cust
9288759,GEM/2026/B/7503282,,Bid,Target Paper,Target Paper,200,1,2,1,False,False,2026-05-05T12:19:09Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,WARRY795,home_univ_univ_univ_univ
9288706,GEM/2026/B/7503235,,Bid,sheet target,sheet target,30,1,2,1,False,False,2026-05-05T12:15:08Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,WARRY795,home_univ_univ_univ_univ
9288079,GEM/2026/B/7502642,,Bid,Case collector CM,Case collector CM,12,1,2,1,False,False,2026-05-05T12:06:41Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,WARRY795,home_univ_univ_univ_univ
9322652,GEM/2026/B/7533956,,Bid,Operation And Maintenance Of Water Supply Systems - Emergency procuremet of sewage dewatering Pump ,Operation And Maintenance Of Water Supply Systems - Emergency procuremet of sewage dewatering Pump at CGRA Meenambakkam Chennai,1,1,2,0,False,False,2026-05-13T17:36:16Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,AGEEMCGCHN,services_home_comm_oper
9278405,GEM/2026/B/7494160,,Bid,"Fluconazole 150 mg Cap Tab,Fexofenadine180 mg Tab,Orinidazole 500 mg Plus Ofloxacin 200 mg,Tab Tryp","Fluconazole 150 mg Cap Tab,Fexofenadine180 mg Tab,Orinidazole 500 mg Plus Ofloxacin 200 mg,Tab Trypsin with chymotrypsin 100000 IU Chymoral Forte,Vitamin B Complex With a minimum concentration of Vit B One 5 mg Vit B Six 3 mg and vit B Twelve 5 Mcg therapeutic Tab Cap,Tab two comma four Dichlorobenzyl Alcohal One Point Two mg plus Amylmetacresol 0 point 6 mg Orange with vitamin C Cough Lozenges,Lactic Acid Bacillus Sachet,Olopatadine Hydrochloride 0 point 1 persantage Ophthamic Soln Bott of 5 ml,Frusemide 20 mg two ml Inj,Multi Vit Inj IV Two to ten ml with minimum constituents having thiamine B one 30 mg ml Pyridoxine B Six 30 mg ml and B twelve Cyanocobelemine 300 mcg ml,Dicyclomine HCL 20 mg Inj,Promethazine HCL 2 point 5 Persantage 25 mg ml two ml Inj,Tramadol Hcl 50 mg ml inj,Etophylline BP eighty four Point Seven mg and Theophyllin IP twenty five Point three Per ml two ml Inj,Ondansetron 8 mg Inj",21430,15,2,0,False,True,2026-05-01T12:59:37Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,Healingpen414,home_boq_boql_boql_boq
9294262,GEM/2026/B/7508321,,Bid,"RECOIL ASSY,AVM PAD FRONT,AVM REAR PAD,PAPER ELEMENT,D WALL","RECOIL ASSY,AVM PAD FRONT,AVM REAR PAD,PAPER ELEMENT,D WALL",12,5,2,0,False,True,2026-05-06T12:59:12Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,Mishra_66,home_boq_boql_boql_boq
9294248,GEM/2026/B/7508308,,Bid,"Gimbal Vertical Standoff for Drone,VIO Dome for Drone,VIO Navigation Camera for Drone,Gimbal Dampen","Gimbal Vertical Standoff for Drone,VIO Dome for Drone,VIO Navigation Camera for Drone,Gimbal Dampenor,SD Card Cover",5,5,2,0,False,True,2026-05-06T12:55:31Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,Tsgclk@183,home_boq_boql_boql_boq
9294236,GEM/2026/B/7508297,,Bid,"Naso gastric tube adult 100 cm long 16G,Naso gastric tube adult 100 cm long 18G,Naso gastric tube a","Naso gastric tube adult 100 cm long 16G,Naso gastric tube adult 100 cm long 18G,Naso gastric tube adult 100 cm long 20G,Sheath Protective Condom,Inj Iohexol 300 mg per ml in vial of 50 ml,Flex Finger Splint,Frog Finger Splint,Phenylepherine 10 mg 1 ml Inj,Long I V Line 15 G 100 cm,Long I V Line 18 G of 70 cm,Tube Endo tracheal nasal size 7 point 0 with cuff,Tube Endo tracheal nasal size 8 point 5 with cuff,I V Extension line 10 cm,Yankur suction,Tab Asprin 75mg plus Clopid 75mg plus Rosuvastatin 10mg,Tab Clonazepam 0 point 50 mg,Tab Gabapentin 200mg plus Nortriptyline,silicon tubal rings",1290,18,2,0,False,True,2026-05-06T12:54:44Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,ms18473f,home_boq_boql_boql_boq
9294205,GEM/2026/B/7508269,,Bid,"Bty 12V 7AH,Keyboard and Mouse Combo,Motherboard I3,DVD Writer Internal for CPU,Pressure Roller fro","Bty 12V 7AH,Keyboard and Mouse Combo,Motherboard I3,DVD Writer Internal for CPU,Pressure Roller fro Printer,Teflon Sleeve for Printer",13,6,2,0,False,True,2026-05-06T12:47:19Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,Tsgclk@183,home_boq_boql_boql_boq
9294159,GEM/2026/B/7508226,,Bid,"REGULATOR ASSY LH,BRAKE LINING SET FRT,EDC WIRING HARNESS FUSE AND RELAY,CLUTCH DISC,DIRECTIONAL LI","REGULATOR ASSY LH,BRAKE LINING SET FRT,EDC WIRING HARNESS FUSE AND RELAY,CLUTCH DISC,DIRECTIONAL LIGHT VEHICULAR,IMPROVED BALL JOINT RH,SPEED SENSOR AGB ALT F 2015600,ENGINE SPEED SENSOR DG 6,HOSE F 7870540,SPRING EYE SHACKLE BUSH,SPEEDOMETER,HAZARD SWITCH",34,12,2,0,False,True,2026-05-06T12:53:55Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,Prashant@Kadgaonkar,home_boq_boql_boql_boq
9294158,GEM/2026/B/7508225,,Bid,"Repair and Servicing of Tata Safari Strome,Repair and Overhaul of front and real axle,Repair and Se","Repair and Servicing of Tata Safari Strome,Repair and Overhaul of front and real axle,Repair and Servicing of gear box assy,Repair and Servicing of cooling system,Repair and Servicing of Suspension system",5,5,2,0,False,True,2026-05-06T12:47:41Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,hq1sectsoo.123,home_boq_boql_boql_boq
9294115,GEM/2026/B/7508190,,Bid,Monthly Basis Cab & Taxi Hiring Services - MUV; 3736 KMx720 Hrs; Outstation 24*7,Monthly Basis Cab & Taxi Hiring Services - MUV; 3736 KMx720 Hrs; Outstation 24*7,4,1,2,0,False,False,2026-05-06T12:52:35Z,2026-05-16T13:00:00Z,Ministry of Railways,Indian Railways,srdsteasners,services_home_ve54336454_mont
9294030,GEM/2026/B/7508108,,Bid,Monthly Basis Cab & Taxi Hiring Services - Luxury SUV; 3000 Km x 364 hours; Outstation 24*7,Monthly Basis Cab & Taxi Hiring Services - Luxury SUV; 3000 Km x 364 hours; Outstation 24*7,2,1,2,0,False,False,2026-05-06T12:50:57Z,2026-05-16T13:00:00Z,Ministry of Finance,Department of Revenue,tdscirclethane,services_home_ve54336454_mont
9293985,GEM/2026/B/7508068,,Bid,DENTAL PUTTY MATERIAL,DENTAL PUTTY MATERIAL,5,1,2,1,False,False,2026-05-06T12:33:55Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,dhmdc@1,home_univ_univ_univ_univ
9293977,GEM/2026/B/7508060,,Bid,Heavy Duty Creeper Seat,Heavy Duty Creeper Seat,6,1,2,0,False,False,2026-05-06T12:20:58Z,2026-05-16T13:00:00Z,,Technical Education Department Himachal Pradesh,store-rpeo-iti,home_ve66014551_tr84368681_vehi_heav
9293948,GEM/2026/B/7508035,,Bid,"DSR heavy duty Cutter,HDI Cutter Blade,Binding Sheet blue A Size,Binding Sheet Transparent A,Bindin","DSR heavy duty Cutter,HDI Cutter Blade,Binding Sheet blue A Size,Binding Sheet Transparent A,Binding Sheet Transparent Legal,Binding Sheet Blue Legal,Transparent Film OHP sheet,Ivory Sheet A Size,Fevistick,Lamination Sheet Roll,Trace paper A Size,Ivory Sheet Chart Paper Size,V seven Pilot Pen Cartridge,V Pilot Pen Red Cartridge Sys,Transparent Tape,Transparent Tape,Transparent Tape,Steadtler Permanent Set,Steadtler mm Fineline,Packing Tape Brown,Lamination Sheet A Size,Lamination sheet Legal,Board Buster Magnetic,Gift Full Flower Multicolor,Gift Full Flower,Clip Board White,V Pen Red and Black,V Pilot Pen,Pointer Stick Long,Scale Steel,Spiral Ring,Colin",342,32,2,0,False,True,2026-05-06T12:34:59Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,askahsy@1m,home_boq_boql_boql_boq
9293943,GEM/2026/B/7508030,,Bid,Electric Water Flosser,Electric Water Flosser,12,1,2,1,False,False,2026-05-06T12:17:29Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,dhmdc@1,home_univ_univ_univ_univ
9293927,GEM/2026/B/7508015,,Bid,"DC Wire 8mm,DC Wire 1.5mm,Field Coil of self Starter for SML,Reverse Light Switch for ALS,Bearing G","DC Wire 8mm,DC Wire 1.5mm,Field Coil of self Starter for SML,Reverse Light Switch for ALS,Bearing Gear Box for Tata 2.5 Ton,Pinion 10 Teeth of Self Starter for Tata 2.5 Ton,Fork for Self Starter for Tata 2.5 Ton,Steering Hose Pipe for ALS,Gear Box Major Repair Kit for Tata 2.5 Ton,Ignition Coil for RE,Gear Lever for Tata 2.5 Ton,Check Nut of Hub for Tata 2.5 Ton,Oil Seal of Rotary Pump for Tata 2.5 Ton,Hub Oil seal for Tata 2.5 Ton",19,14,2,0,False,True,2026-05-06T12:19:08Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,buyer277,home_boq_boql_boql_boq
9293888,GEM/2026/B/7507978,,Bid,Meat Dressed Frozen,Meat Dressed Frozen,134,1,2,1,False,False,2026-05-06T12:14:29Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,buyer2522.ia.mh@gembuyer.in,home_univ_univ_univ_univ
9293881,GEM/2026/B/7507971,,Bid,"Cumin (????),Large Cardamom (Badi Elaichi) as per IS 13446,Asafoetida (Hing) (????)","Cumin (????),Large Cardamom (Badi Elaichi) as per IS 13446,Asafoetida (Hing) (????),Black Pepper (???? ?????),Fenugreek (????),Small Cardamom (???? ??????),Biryani Masala (??????? ?????),Turmeric (Haldi) (?????),Garam Masala (??? ?????),Chili (??? ?????),Shahi Paneer Masala (???? ???? ?????),Spices And Condiments - Coriander, Whole And Ground (V2) Conforming to IS 2443",772,12,2,0,False,False,2026-05-06T12:21:03Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,LIAN@159,"home_fo61163888_seas_herb_cumi,home_food_seas_herb_larg,home_fo61163888_seas_herb_asaf,home_fo61163888_seas_herb_blac,home_fo61163888_fr60725446_herb_fe18808273,home_fo61163888_seas_herb_smal,home_fo61163888_seas_herb_biry,home_fo61163888_fr60725446_herb_turm,home_fo61163888_seas_herb_gara,home_fo61163888_seas_herb_chil,home_fo61163888_seas_herb_shah,home_live_se83003113_spic_spic"
9293789,GEM/2026/B/7507886,,Bid,Security Manpower Service (Version 2.0) - Office/Commercial/Institutions/ Residential; Unarmed Secu,"Security Manpower Service (Version 2.0) - Office/Commercial/Institutions/ Residential; Unarmed Security Guard,Security Manpower Service (Version 2.0) - Office/Commercial/Institutions/ Residential; SWEEPER,Security Manpower Service (Version 2.0) - Office/Commercial/Institutions/ Residential; GARDENER,Security Manpower Service (Version 2.0) - Office/Commercial/Institutions/ Residential; ATTENDANT",12,4,2,0,False,False,2026-05-06T12:36:55Z,2026-05-16T13:00:00Z,Ministry of Education,Department of School Education and Literacy,BUYERKVBARRACKPOREAFS,services_home_manp_se16760331
9293773,GEM/2026/B/7507870,,Bid,"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Design Supply Inst","Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Design Supply Installation Testing and Commissioning SITC of Adventure Tourism Thrill Zone at Krishna Tekdi Tal Kelapur Pandharkawada District Yavatmal including Zipline..",1,1,2,0,True,False,2026-05-06T12:18:48Z,2026-05-16T13:00:00Z,,Revenue and Forest Department Maharashtra,rfo_t_pandharkawada,services_home_repa_re22373363
9293756,GEM/2026/B/7507853,,Bid,"MOTHER BOARD,PUMP UNIT,BTY,HEAD CABLE,PROCESSOR,SENSOR CABLE","MOTHER BOARD,PUMP UNIT,BTY,HEAD CABLE,PROCESSOR,SENSOR CABLE",23,6,2,0,False,True,2026-05-06T12:16:02Z,2026-05-16T13:00:00Z,Ministry of Defence,Department of Military Affairs,Pradeepyadav@856,home_boq_boql_boql_boq
9293567,GEM/2026/B/7507678,,Bid,Digital VHF Base / Mobile Transceiver Set as per MHA QR,Digital VHF Base / Mobile Transceiver Set as per MHA QR,1,1,2,0,False,False,2026-05-06T12:20:36Z,2026-05-16T13:00:00Z,,Forest Department Rajasthan,ACFwl_sariska,home_info_data_fixe_di54652157
9293555,GEM/2026/B/7507667,,Bid,Reverse Osmosis based Water Treatment System above 50 LPH Capacity (V2),Reverse Osmosis based Water Treatment System above 50 LPH Capacity (V2),6,1,2,0,False,False,2026-05-06T11:48:48Z,2026-05-16T13:00:00Z,,Rural Development Department Uttar Pradesh,buyer.dudahi,home_labo_labo_la63211864_re78812521
