id,bid_number,parent_bid,ra_or_bid,category,full_category,quantity,item_count,status,is_custom,is_high_value,is_boq,start_date,end_date,ministry,department,buyer_id,category_id
9340730,GEM/2026/R/668664,GEM/2026/B/7456547,RA,Custom Bid for Services - Support services of Gas Safety section for attending regular protocol and,Custom Bid for Services - Support services of Gas Safety section for attending regular protocol and emergency basis jobs of various units & Gas sampling  analysis of CO Gas BF Gas BOF gas mixed gas  flue gas etc on round the clock basis,1,1,2,0,False,False,2026-05-17T17:00:00Z,2026-05-18T20:00:00Z,Ministry of Steel,Steel Authority of India Limited,buyer7.isp.wb,services_home_cust
9337767,GEM/2026/R/668325,GEM/2026/B/7478281,RA,"Living Shelter FEMS (16 Men),Storage Shelter 30 MT,Toilet Block (16 Men),Bathroom Cubical (08 Men),","Living Shelter FEMS (16 Men),Storage Shelter 30 MT,Toilet Block (16 Men),Bathroom Cubical (08 Men),Field Flush Latrine FFL (02 Men)",16,5,2,1,False,False,2026-05-16T20:00:00Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,55user14,home_univ_univ_univ_univ
9337758,GEM/2026/R/668323,GEM/2026/B/7497782,RA,Tea CTC (V2) (Defence),Tea CTC (V2) (Defence),5548,1,2,0,False,False,2026-05-16T20:00:00Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,ravi340,home_fo61163888_beve_coff_teac
9337727,GEM/2026/R/668319,GEM/2026/B/7478177,RA,"Security Light,Lightening Conductors,Generator (7.5 KVA),Fd Electrification Hybrid (5 KW)","Security Light,Lightening Conductors,Generator (7.5 KVA),Fd Electrification Hybrid (5 KW)",44,4,2,1,False,False,2026-05-16T20:00:00Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,55user14,home_univ_univ_univ_univ
9337694,GEM/2026/R/668317,GEM/2026/B/7466064,RA,W8 5410-000013 1 RF TRGH TY SPL ROF,W8 5410-000013 1 RF TRGH TY SPL ROF,1000,1,2,1,False,False,2026-05-16T20:00:00Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,HQJCOIC,home_univ_univ_univ_univ
9307449,GEM/2026/B/7520346,,Bid,"432 40 037 2 COLLAR,432 40 036 2 COLLAR,432 40 127 2 COLLAR,GOST 3397 79 ROH 3879 SPLIT PIN 2X12 01","432 40 037 2 COLLAR,432 40 036 2 COLLAR,432 40 127 2 COLLAR,GOST 3397 79 ROH 3879 SPLIT PIN 2X12 016,GOST 3397 79 SPLIT PIN 2 5X16 016",373,5,2,0,False,True,2026-05-08T19:23:23Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,arjun2111,home_boq_boql_boql_boq
9307447,GEM/2026/B/7520344,,Bid,"Thin DVD Writer,Power Supply Card,Processor i5 6th,VGA Cable,Printer Fuser Assy,Monitor,UPS 1 KVA","Thin DVD Writer,Power Supply Card,Processor i5 6th,VGA Cable,Printer Fuser Assy,Monitor,UPS 1 KVA",15,7,2,0,False,True,2026-05-08T19:28:49Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,tssclk272,home_boq_boql_boql_boq
9307441,GEM/2026/B/7520339,,Bid,"assy oil filter,light fog,air filter,end cap,rotor,system protection valve,line to brake cylinder,c","assy oil filter,light fog,air filter,end cap,rotor,system protection valve,line to brake cylinder,change over switch,battery cut off switch,steering lock,spring assy front,cover assy clutch",31,12,2,0,False,True,2026-05-08T19:16:39Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,buyer_318,home_boq_boql_boql_boq
9307387,GEM/2026/B/7520293,,Bid,"maintance box,drum sharp,charge unit,cleaning blade,developer,epson printer head,drum unit,fuser fl","maintance box,drum sharp,charge unit,cleaning blade,developer,epson printer head,drum unit,fuser flim,lower roller,pump assy",11,10,2,0,False,True,2026-05-08T19:03:24Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,buyer_318,home_boq_boql_boql_boq
9307326,GEM/2026/B/7520242,,Bid,"Borosil Jug 1 Ltr,Cushion Chair,Table Spoon,Tea Spoon,Fork,Comb Plain,Lock Regular,Round Comb,Curta","Borosil Jug 1 Ltr,Cushion Chair,Table Spoon,Tea Spoon,Fork,Comb Plain,Lock Regular,Round Comb,Curtains Ring",378,9,2,0,False,True,2026-05-08T19:03:15Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,Buyer1900,home_boq_boql_boql_boq
9307192,GEM/2026/B/7520126,,Bid,"Wooden Pen Stand,Serving Tray,Wooden Tea Pot,Glass Salt Pot,Napkin Stand Steel,Bed side Mat one fee","Wooden Pen Stand,Serving Tray,Wooden Tea Pot,Glass Salt Pot,Napkin Stand Steel,Bed side Mat one feet six inch by four feet,Dining Mat,Glass Ash Tray,Bone China quarter plate Cello,Bone Chine Full Plate Cello,Bone China Bowl",544,11,2,0,False,True,2026-05-08T19:04:24Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,Buyer1900,home_boq_boql_boql_boq
9341210,GEM/2026/R/668709,GEM/2026/B/7478168,RA,"Elevated Sentry Post with Gd Room,Anti Cutting Fence,Internal Ft Tr (Covered),Hard Standing","Elevated Sentry Post with Gd Room,Anti Cutting Fence,Internal Ft Tr (Covered),Hard Standing",704,4,2,1,False,False,2026-05-17T20:00:00Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,55user14,home_univ_univ_univ_univ
9341184,GEM/2026/R/668706,GEM/2026/B/7444265,RA,"LV7 TMB 2523 1813 0146 OIL FILTER,LV7 TMB 2786 0798 9926 STARTER MOTOR 12 VOLTS,LV7 TMB 2198 4770 4","LV7 TMB 2523 1813 0146 OIL FILTER,LV7 TMB 2786 0798 9926 STARTER MOTOR 12 VOLTS,LV7 TMB 2198 4770 4901 ASSY FUEL HEATER,LV7 TMB 2530 004635 CROSS,LV6 MT2 5120 415485 POLE SCREW REMOVER,M3 1090 000006 STAFF SEC CLEANING ARTY INTER LONG 45MM",370,6,2,0,False,True,2026-05-17T20:00:00Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,lpo@abod2,home_boq_boql_boql_boq
9341181,GEM/2026/R/668704,GEM/2026/B/7476502,RA,"Red Chillies,Black Pepper,Coriander Powder,Cumin Seeds,Cardamom Large,Mustard Seeds,Cloves,Tamarind","Red Chillies,Black Pepper,Coriander Powder,Cumin Seeds,Cardamom Large,Mustard Seeds,Cloves,Tamarind,Turmeric,Garlic",459,10,2,0,False,True,2026-05-17T20:00:00Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,vipinsemwal.298y@gov.in,home_boq_boql_boql_boq
9340730,GEM/2026/R/668664,GEM/2026/B/7456547,RA,Custom Bid for Services - Support services of Gas Safety section for attending regular protocol and,Custom Bid for Services - Support services of Gas Safety section for attending regular protocol and emergency basis jobs of various units & Gas sampling  analysis of CO Gas BF Gas BOF gas mixed gas  flue gas etc on round the clock basis,1,1,2,0,False,False,2026-05-17T17:00:00Z,2026-05-18T20:00:00Z,Ministry of Steel,Steel Authority of India Limited,buyer7.isp.wb,services_home_cust
9302230,GEM/2026/B/7515603,,Bid,"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Commercial; Substa","Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Commercial; Substation; Service Provider",1,1,2,0,False,False,2026-05-07T19:23:01Z,2026-05-18T20:00:00Z,,Energy Department Uttar Pradesh,AE@srj1,services_home_repa_re22373363
9302170,GEM/2026/B/7515549,,Bid,FPO - Black Tea As Per IS 3633,FPO - Black Tea As Per IS 3633,600,1,2,0,False,False,2026-05-07T19:07:15Z,2026-05-18T20:00:00Z,,Home Department Chhattisgarh,Djail@266493,home_food_beve_coff_bl72080603
9302145,GEM/2026/B/7515526,,Bid,"Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Commercial; Substa","Repair, Maintenance, and Installation of Plant/ Systems/Equipments (Version 2) - Commercial; Substation; Service Provider",1,1,2,0,False,False,2026-05-07T19:11:52Z,2026-05-18T20:00:00Z,,Energy Department Uttar Pradesh,AE@srj1,services_home_repa_re22373363
9301855,GEM/2026/B/7515284,,Bid,Straw / Bhusa,Straw / Bhusa,51397,1,2,0,False,False,2026-05-07T18:20:10Z,2026-05-18T20:00:00Z,,Rural Development Department Uttar Pradesh,buycon237.rddup.up@gembuyer.in,home_mine_none_plan_stra
9307547,GEM/2026/B/7520432,,Bid,"INJ PHENYLBUTAZOAN VIAL 100ML,INJ FLUNIXIN VIAL 5OML,INJ PANTOPRAZOLE 40MG VIAL,INJ DEXAMETHAZOAN 1","INJ PHENYLBUTAZOAN VIAL 100ML,INJ FLUNIXIN VIAL 5OML,INJ PANTOPRAZOLE 40MG VIAL,INJ DEXAMETHAZOAN 100ML VIAL,INJ BUTACE VIAL 5ML,INJ AVIL VIAL 100ML,INJ XYALAZINE VIAL 30ML,INJ TNA PERI BOTT 100ML,CREPE BANDAGE 10CM x 4MTR",680,9,2,0,False,True,2026-05-08T19:57:41Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,25mfvhvo,home_boq_boql_boql_boq
9307535,GEM/2026/B/7520421,,Bid,"PVC Panels for Fresh Shed,Plywood,Split AC,Stablizer,Plastic Chair White","PVC Panels for Fresh Shed,Plywood,Split AC,Stablizer,Plastic Chair White",3121,5,2,0,False,True,2026-05-08T19:53:24Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,head.clk0808,home_boq_boql_boql_boq
9307528,GEM/2026/B/7520414,,Bid,"Brake pad assy,Drag link assy,Air pressure hose,Condenser fan,Rotor assy,RECTIFIER,Air pressure pip","Brake pad assy,Drag link assy,Air pressure hose,Condenser fan,Rotor assy,RECTIFIER,Air pressure pipe,Fuel filter primary,Fuel filter secondary,Bypass filter,Cartridge oil filter,Bolt Centre",19,12,2,0,False,True,2026-05-08T19:49:05Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,buyer2619.ia.jk@gembuyer.in,home_boq_boql_boql_boq
9307512,GEM/2026/B/7520400,,Bid,"Tarcoal,High Density Tarcoal Sheet,Adhsive,Nail Steel Round,M seal","Tarcoal,High Density Tarcoal Sheet,Adhsive,Nail Steel Round,M seal",182,5,2,0,False,True,2026-05-08T19:43:12Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,Finclk@863,home_boq_boql_boql_boq
9307507,GEM/2026/B/7520396,,Bid,"Steel Welding Rod,Iron Sheet,AMP Meter,Volt Meter,Metal Diode,E SUN PLA White Black","Steel Welding Rod,Iron Sheet,AMP Meter,Volt Meter,Metal Diode,E SUN PLA White Black",36,6,2,0,False,True,2026-05-08T19:38:07Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,buycon3.army.dinjan,home_boq_boql_boql_boq
9307503,GEM/2026/B/7520392,,Bid,"Cartridge oil filter,Bypass filter,Air filter,Hand brake cable,Rear brake shoe,Front brake shoe,Pis","Cartridge oil filter,Bypass filter,Air filter,Hand brake cable,Rear brake shoe,Front brake shoe,Piston assy,Piston ring set,Cylinder assy,Air cleaner,Clutch plate,Spark plug,Cylinder head Assy",16,13,2,0,False,True,2026-05-08T19:39:53Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,buyer2619.ia.jk@gembuyer.in,home_boq_boql_boql_boq
9307502,GEM/2026/B/7520391,,Bid,Display panel video output device 75 inch,Display panel video output device 75 inch,2,1,2,1,False,False,2026-05-08T19:39:03Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,Siva@74fd,home_univ_univ_univ_univ
9307491,GEM/2026/B/7520382,,Bid,"2530 002534 SLACK ADJUSTER,NK TIE ROD NUT BOLT,NK002590 TOE BAR SPRING,NK001917 CUTTING WHEEL,50 54","2530 002534 SLACK ADJUSTER,NK TIE ROD NUT BOLT,NK002590 TOE BAR SPRING,NK001917 CUTTING WHEEL,50 54 83 SPLIT PIN SMALL",400,5,2,0,False,True,2026-05-08T19:33:57Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,arjun2111,home_boq_boql_boql_boq
9307464,GEM/2026/B/7520360,,Bid,"mother board,ups battery,dell moniter,maintance box epson6460,maintance box epson6460,grafic cardb ","mother board,ups battery,dell moniter,maintance box epson6460,maintance box epson6460,grafic cardb gt 610 ddrb",19,6,2,0,False,True,2026-05-08T19:23:54Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,buyer_318,home_boq_boql_boql_boq
9307449,GEM/2026/B/7520346,,Bid,"432 40 037 2 COLLAR,432 40 036 2 COLLAR,432 40 127 2 COLLAR,GOST 3397 79 ROH 3879 SPLIT PIN 2X12 01","432 40 037 2 COLLAR,432 40 036 2 COLLAR,432 40 127 2 COLLAR,GOST 3397 79 ROH 3879 SPLIT PIN 2X12 016,GOST 3397 79 SPLIT PIN 2 5X16 016",373,5,2,0,False,True,2026-05-08T19:23:23Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,arjun2111,home_boq_boql_boql_boq
9307447,GEM/2026/B/7520344,,Bid,"Thin DVD Writer,Power Supply Card,Processor i5 6th,VGA Cable,Printer Fuser Assy,Monitor,UPS 1 KVA","Thin DVD Writer,Power Supply Card,Processor i5 6th,VGA Cable,Printer Fuser Assy,Monitor,UPS 1 KVA",15,7,2,0,False,True,2026-05-08T19:28:49Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,tssclk272,home_boq_boql_boql_boq
9307441,GEM/2026/B/7520339,,Bid,"assy oil filter,light fog,air filter,end cap,rotor,system protection valve,line to brake cylinder,c","assy oil filter,light fog,air filter,end cap,rotor,system protection valve,line to brake cylinder,change over switch,battery cut off switch,steering lock,spring assy front,cover assy clutch",31,12,2,0,False,True,2026-05-08T19:16:39Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,buyer_318,home_boq_boql_boql_boq
9307387,GEM/2026/B/7520293,,Bid,"maintance box,drum sharp,charge unit,cleaning blade,developer,epson printer head,drum unit,fuser fl","maintance box,drum sharp,charge unit,cleaning blade,developer,epson printer head,drum unit,fuser flim,lower roller,pump assy",11,10,2,0,False,True,2026-05-08T19:03:24Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,buyer_318,home_boq_boql_boql_boq
9307326,GEM/2026/B/7520242,,Bid,"Borosil Jug 1 Ltr,Cushion Chair,Table Spoon,Tea Spoon,Fork,Comb Plain,Lock Regular,Round Comb,Curta","Borosil Jug 1 Ltr,Cushion Chair,Table Spoon,Tea Spoon,Fork,Comb Plain,Lock Regular,Round Comb,Curtains Ring",378,9,2,0,False,True,2026-05-08T19:03:15Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,Buyer1900,home_boq_boql_boql_boq
9307192,GEM/2026/B/7520126,,Bid,"Wooden Pen Stand,Serving Tray,Wooden Tea Pot,Glass Salt Pot,Napkin Stand Steel,Bed side Mat one fee","Wooden Pen Stand,Serving Tray,Wooden Tea Pot,Glass Salt Pot,Napkin Stand Steel,Bed side Mat one feet six inch by four feet,Dining Mat,Glass Ash Tray,Bone China quarter plate Cello,Bone Chine Full Plate Cello,Bone China Bowl",544,11,2,0,False,True,2026-05-08T19:04:24Z,2026-05-18T20:00:00Z,Ministry of Defence,Department of Military Affairs,Buyer1900,home_boq_boql_boql_boq
9300785,GEM/2026/B/7514296,,Bid,"High End Desktop Computer,A4 and Legal Size Multifunction Printer (MFP),Computer Printer (V2)","High End Desktop Computer,A4 and Legal Size Multifunction Printer (MFP),Computer Printer (V2)",3,3,2,0,False,False,2026-05-07T16:09:06Z,2026-05-18T20:00:00Z,,Forest Department Madhya Pradesh,DCF_IT,"home_info_comp_comp_mida,home_offi_offi_dupl_a4an,home_info_comp_co66467174_comp"
9341120,GEM/2026/R/668701,GEM/2026/B/7527582,RA,Tea CTC (V2) (Defence),Tea CTC (V2) (Defence),2467,1,2,0,False,False,2026-05-17T19:00:00Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,300buyerconsignee,home_fo61163888_beve_coff_teac
9341110,GEM/2026/R/668700,GEM/2026/B/7475290,RA,To carrry out the test to ascertain soil profiles salash proporation to dertermine safe bearing cap,"To carrry out the test to ascertain soil profiles salash proporation to dertermine safe bearing capacity with field and lab investigation etc. complete all as per specification.,150mm diameter bore hole Bore hole upto depth 10 mtrs by using manual slash machine as per IS specification,Collection of disturbed soil,Conduction lab test on disturbed soil sample,Plate Load Teast for K Value",9,5,2,0,False,True,2026-05-17T19:00:00Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Defence,pplmaf4-mes@nic.in,home_boq_boql_boql_boq
9340867,GEM/2026/R/668681,GEM/2026/B/7490672,RA,International Logistics Service - Lumpsum based - Import; Sea; FOB | Free on Board,International Logistics Service - Lumpsum based - Import; Sea; FOB | Free on Board,1,1,2,0,True,False,2026-05-17T18:00:00Z,2026-05-18T19:00:00Z,Ministry of Heavy Industries and Public Enterprises,Department of Heavy Industry,rodmumcom01,services_home_in63206286_in16866275
9337632,GEM/2026/R/668315,GEM/2026/B/7438099,RA,Stationary Valve Regulated Lead Acid Batteries (V3) Conforming To IS 15549,Stationary Valve Regulated Lead Acid Batteries (V3) Conforming To IS 15549,69,1,2,0,False,False,2026-05-16T19:00:00Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,LIBY@17DOUPROC,home_powe_batt_batt_st87064165
9337600,GEM/2026/R/668314,GEM/2026/B/7436587,RA,"Standalone PC,Workstation Ruggedized PC,GPU,Visualizer,Projector,Rack 24U,Wall mount Speaker,24 Por","Standalone PC,Workstation Ruggedized PC,GPU,Visualizer,Projector,Rack 24U,Wall mount Speaker,24 Port Gigabit L2 Managed Switch with 4 SPF Slots,Mics,Amplifier,Digital Sound Processor",17,11,2,0,False,True,2026-05-16T19:00:00Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,saksham.tc4,home_boq_boql_boql_boq
9337593,GEM/2026/R/668313,GEM/2026/B/7497402,RA,"Lens Back UP RH,Spring Assy Rear RH,Lens LH,Seal Front Oil 32x47x6,Mounting Engine Rear,Lens,Top De","Lens Back UP RH,Spring Assy Rear RH,Lens LH,Seal Front Oil 32x47x6,Mounting Engine Rear,Lens,Top Desk Assy Grey,Joint Rubber,Lens Back UP LH,Rear Proctector Bumpher Corner LH,Top Desk Assy Olive Green,Lamp Incandescent,Bulb 24 V 5W SU 8 Point 5 Cap,Master Cyl Kit,Light Black Out,Warning Lamp Tow Hook or Fog Lamp,Slave Cyl Clutch,Assy Rear View Mirror LH OR RH,Seal Plane Encased,Flasher Solid State,Roof Marker Lamp RH,Sleeve Cylinder Repair Kit",2261,22,2,0,False,True,2026-05-16T19:00:00Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,praveen.860w,home_boq_boql_boql_boq
9337558,GEM/2026/R/668308,GEM/2026/B/7501363,RA,"Clingen Vaginal Pessary,BETAMETHASONE INJ 4MG per ML,Cervical Collar soft XL size,TAB NORMOZ,TAB LE","Clingen Vaginal Pessary,BETAMETHASONE INJ 4MG per ML,Cervical Collar soft XL size,TAB NORMOZ,TAB LETROZOLE 5 MG,I gel size 4 point 0,I gel size 5 point 0,TAB VIT E plus LEVOCARNITINE,Oint methyl salicylate 30 percent with mentol 10 percent camphor 4 percent in tube of 30 gm EQ Combiflam MS Cream",1140,9,2,0,False,True,2026-05-16T19:00:00Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,ms18473f,home_boq_boql_boql_boq
9337551,GEM/2026/R/668307,GEM/2026/B/7501305,RA,"Tab Dothiepin 100 mg,Tab Lorazepam 2mg,Tab Quetiapine 50mg,Tab Clonazepam 0 point 25mg,Tab Linaglip","Tab Dothiepin 100 mg,Tab Lorazepam 2mg,Tab Quetiapine 50mg,Tab Clonazepam 0 point 25mg,Tab Linagliptin 5mg plus Metfromin 500mg,Norflox Eye drop,Micanazole 2 percent vaginal cream,Umblical cord clamp,Tab Pantaprazole 40 mg plus domperidone 10 mg,Tab doxinate plus pyridoxine 10mg plus folic acid 2 point 5 mg EQ to Pregnice Plus,Paracetamol supp 180mg,Phenytoin sodium inj 250mg per 5ml,FAS kit",12450,13,2,0,False,True,2026-05-16T19:00:00Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,ms18473f,home_boq_boql_boql_boq
9337522,GEM/2026/R/668302,GEM/2026/B/7499617,RA,"Potato for delivery at SD Dehradun,Onion for delivery at SD Dehradun,Potato for delivery at IMA Deh","Potato for delivery at SD Dehradun,Onion for delivery at SD Dehradun,Potato for delivery at IMA Dehradun,Onion for delivery at IMA Dehradun,Potato for delivery at Supply Pt ASC Clement Town,Onion for delivery at Supply Pt ASC Clement Town",27480,6,2,0,False,True,2026-05-16T19:00:00Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,buycon5050.ia.ua@gembuyer.in,home_boq_boql_boql_boq
9337476,GEM/2026/R/668296,GEM/2026/B/7479811,RA,"KND NIV BK 73,KND NIV BK 82,KND NIV BK 20,7330-001291,KND NIV BK 72,KND NIV BK-9,KND NIV BK 80,7330","KND NIV BK 73,KND NIV BK 82,KND NIV BK 20,7330-001291,KND NIV BK 72,KND NIV BK-9,KND NIV BK 80,7330-000159,7330-000069,7340-000204",398,10,2,0,False,True,2026-05-16T19:00:00Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,PROC@72,home_boq_boql_boql_boq
9341120,GEM/2026/R/668701,GEM/2026/B/7527582,RA,Tea CTC (V2) (Defence),Tea CTC (V2) (Defence),2467,1,2,0,False,False,2026-05-17T19:00:00Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,300buyerconsignee,home_fo61163888_beve_coff_teac
9341110,GEM/2026/R/668700,GEM/2026/B/7475290,RA,To carrry out the test to ascertain soil profiles salash proporation to dertermine safe bearing cap,"To carrry out the test to ascertain soil profiles salash proporation to dertermine safe bearing capacity with field and lab investigation etc. complete all as per specification.,150mm diameter bore hole Bore hole upto depth 10 mtrs by using manual slash machine as per IS specification,Collection of disturbed soil,Conduction lab test on disturbed soil sample,Plate Load Teast for K Value",9,5,2,0,False,True,2026-05-17T19:00:00Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Defence,pplmaf4-mes@nic.in,home_boq_boql_boql_boq
9340867,GEM/2026/R/668681,GEM/2026/B/7490672,RA,International Logistics Service - Lumpsum based - Import; Sea; FOB | Free on Board,International Logistics Service - Lumpsum based - Import; Sea; FOB | Free on Board,1,1,2,0,True,False,2026-05-17T18:00:00Z,2026-05-18T19:00:00Z,Ministry of Heavy Industries and Public Enterprises,Department of Heavy Industry,rodmumcom01,services_home_in63206286_in16866275
9307372,GEM/2026/B/7520281,,Bid,"DOOR LOCK ASSY RH,LOCK PLATE FOR GROOVED NUT,COVER TIMING BELT INSIDE,PAWAR STRG HYD PIPE,MAJOR REP","DOOR LOCK ASSY RH,LOCK PLATE FOR GROOVED NUT,COVER TIMING BELT INSIDE,PAWAR STRG HYD PIPE,MAJOR REPAIR KIT,OIL SEAL",20,6,2,0,False,True,2026-05-08T18:58:13Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,PAWAR@UTTAM,home_boq_boql_boql_boq
9307362,GEM/2026/B/7520271,,Bid,"GASKET CYL HEAD,ASSY GOVERNER,ELEMENT FILTER AIR CLEANER,RECTIFIER ASSY,FUEL FILTER ASSY,OIL FILTER","GASKET CYL HEAD,ASSY GOVERNER,ELEMENT FILTER AIR CLEANER,RECTIFIER ASSY,FUEL FILTER ASSY,OIL FILTER,AIR FILTER,GASKET EXHAUST MANIFOLD,LUB OIL FILTER ELEMENT,SPARK PLUG,NUT WITH BOLT WASHER",16,11,2,0,False,True,2026-05-08T18:51:54Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,Sanjay@863,home_boq_boql_boql_boq
9307344,GEM/2026/B/7520254,,Bid,"MOTHER BOARD H61,PROCESSOR FAN,KEYBOARD HP USB TYPE,MOUSE HP USB TYPE,TEFLON SLEAVE PRINTER","MOTHER BOARD H61,PROCESSOR FAN,KEYBOARD HP USB TYPE,MOUSE HP USB TYPE,TEFLON SLEAVE PRINTER",12,5,2,0,False,True,2026-05-08T18:47:25Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,Sanjay@863,home_boq_boql_boql_boq
9307320,GEM/2026/B/7520236,,Bid,"NK002115 RAMP LOCK PIN WITH NUT,8010 000291 PAINT REMOVAL,NK003088 SOLAR LIGHT,NK000507 FLEXIBLE PI","NK002115 RAMP LOCK PIN WITH NUT,8010 000291 PAINT REMOVAL,NK003088 SOLAR LIGHT,NK000507 FLEXIBLE PIPE,NK002756 7 PIN PLUG,50 57 INDICATOR ASSY",348,6,2,0,False,True,2026-05-08T18:56:07Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,arjun2111,home_boq_boql_boql_boq
9307308,GEM/2026/B/7520227,,Bid,"Mudguard,Wheel Weight,PIPE INTAKE S A OF FUEL HOSE 500 LONG,Release Bearing,Starter Motor,Head Ligh","Mudguard,Wheel Weight,PIPE INTAKE S A OF FUEL HOSE 500 LONG,Release Bearing,Starter Motor,Head Light Bulb,Head Light Bulb,Indicator Glass,Clutch Booster assy,Cyl Head Gasket,Engine loom,Rear View mirror Automatic",22,12,2,0,False,True,2026-05-08T18:38:57Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,gbalakeerthi.894h@gov.in,home_boq_boql_boql_boq
9307307,GEM/2026/B/7520226,,Bid,"CLOVE,CORIANDER POWDER,CARDAMOM,CUMIN SEED,RED CHILLI POWDER,MUSTARD,TURMERIC POWDER,TAMARIND,BLACK","CLOVE,CORIANDER POWDER,CARDAMOM,CUMIN SEED,RED CHILLI POWDER,MUSTARD,TURMERIC POWDER,TAMARIND,BLACK PEPPER",525,9,2,0,False,True,2026-05-08T18:41:05Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,adjt_balwan,home_boq_boql_boql_boq
9307294,GEM/2026/B/7520215,,Bid,"WHEEL CUTTING DISE,WELDING ROD,WHEEL GRINDING,FEVITITE,INSULATION TAPE,THREAD TAPE,WHEEL CUTTING DI","WHEEL CUTTING DISE,WELDING ROD,WHEEL GRINDING,FEVITITE,INSULATION TAPE,THREAD TAPE,WHEEL CUTTING DISC,WELDING CABLE,FILE SHARPING,ARMD WELDING ROD",68,10,2,0,False,True,2026-05-08T18:40:10Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,BUYER@225,home_boq_boql_boql_boq
9302117,GEM/2026/B/7515504,,Bid,Electrode Holder as per IS 2641,Electrode Holder as per IS 2641,22,1,2,0,False,False,2026-05-07T18:50:11Z,2026-05-18T19:00:00Z,,Energy Department Uttar Pradesh,AE@moradabad123,home_indu_weld_weld_el53428712
9302114,GEM/2026/B/7515501,,Bid,"KEYBOARD AND MOUSE,MAINTENANCE BOX,LOGIC CARD,POWER SUPPLY CARD,MOTHERBOARD H310,UPS MICROTECH 1 KV","KEYBOARD AND MOUSE,MAINTENANCE BOX,LOGIC CARD,POWER SUPPLY CARD,MOTHERBOARD H310,UPS MICROTECH 1 KVA,EPSON L 380 MAIN BOARD,SSD 256 GB,PRESSURE ROLLER,TEFLON SLEEVE,CCD SCANNER,BATTERY LITHIUM POLYMER",20,12,2,0,False,True,2026-05-07T18:49:00Z,2026-05-18T19:00:00Z,Ministry of Defence,Department of Military Affairs,buyer1529.ia.sk@gembuyer.in,home_boq_boql_boql_boq
