id,bid_number,parent_bid,ra_or_bid,category,full_category,quantity,item_count,status,is_custom,is_high_value,is_boq,start_date,end_date,ministry,department,buyer_id,category_id
9320687,GEM/2026/R/666870,GEM/2026/B/7447996,RA,TA7003 PULLEY TO DRG. NO 24301081001 V00 REV07. NOTE: RUST PREVENTIVE TO BE APPLIED ALL OVER THE M/,TA7003 PULLEY TO DRG. NO 24301081001 V00 REV07. NOTE: RUST PREVENTIVE TO BE APPLIED ALL OVER THE M/CD,15,1,2,1,False,False,2026-05-13T19:00:00Z,2026-05-15T11:55:09Z,Ministry of Heavy Industries and Public Enterprises,Department of Heavy Industry,354_59_01,home_univ_univ_univ_univ
9321122,GEM/2026/R/666906,GEM/2026/B/7444157,RA,Office Shelter,Office Shelter,2,1,2,1,False,False,2026-05-13T20:00:00Z,2026-05-15T11:45:19Z,Ministry of Defence,Department of Military Affairs,EPOCELL@19,home_univ_univ_univ_univ
9320826,GEM/2026/R/666876,GEM/2026/B/7470789,RA,"Refined Sunflower Oil (V4) (Defence),Refined Mustard Oil (V4) (Defence)","Refined Sunflower Oil (V4) (Defence),Refined Mustard Oil (V4) (Defence)",1205,2,2,0,False,False,2026-05-13T19:00:00Z,2026-05-15T11:22:40Z,Ministry of Defence,Department of Defence,lavkarmakar02,"home_fo61163888_edib_edib_re04421510,home_fo61163888_edib_edib_re87880660"
9321588,GEM/2026/R/666954,GEM/2026/B/7450213,RA,"Annual Subscription of Zoom Licence, Webinar and CRC for Online Meetings/Conferences at inStem","Annual Subscription of Zoom Licence, Webinar and CRC for Online Meetings/Conferences at inStem",1,1,2,1,False,False,2026-05-14T10:00:00Z,2026-05-15T11:07:11Z,Ministry of Science and Technology,Department of Biotechnology (DBT),manishy.instem,home_univ_univ_univ_univ
9284147,GEM/2026/R/663314,GEM/2026/B/7425344,RA,PROCUREMENT OF ALARM MONITORING DISPLAY(PART NO-XBTGT5330),PROCUREMENT OF ALARM MONITORING DISPLAY(PART NO-XBTGT5330),1,1,2,1,False,False,2026-05-05T13:00:00Z,2026-05-15T11:04:12Z,Ministry of Defence,Department of Defence,LPCELLDHQ7,home_univ_univ_univ_univ
9316254,GEM/2026/B/7528042,,Bid,Repair and Overhauling Service - cars; Mahindra & Mahindra; Yes; Service Provider Premises,Repair and Overhauling Service - cars; Mahindra & Mahindra; Yes; Service Provider Premises,1,1,2,0,False,False,2026-05-12T10:06:47Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Military Affairs,TSSOffice3,services_home_gene
9322125,GEM/2026/R/666998,GEM/2026/B/7430062,RA,Precast Concrete Pipes (With And Without Reinforcement) (V2) As Per Is 458,Precast Concrete Pipes (With And Without Reinforcement) (V2) As Per Is 458,200,1,2,0,False,False,2026-05-14T11:00:00Z,2026-05-15T11:00:00Z,Ministry of Coal,COAL INDIA LIMITED,regionalstorega@gmail.com,home_dist_pipe_comm_pr26638404
9322048,GEM/2026/R/666991,GEM/2026/B/7445357,RA,"SAEJ 1703 FOR HYDRAULIC BRAKE FLUID, FM VSS 116-DOT 3/4 OR IS 8654 (AL SPECIFICATION) OR GULF SUPER","SAEJ 1703 FOR HYDRAULIC BRAKE FLUID, FM VSS 116-DOT 3/4 OR IS 8654 (AL SPECIFICATION) OR GULF SUPER",420,1,2,1,False,False,2026-05-14T11:00:00Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Defence Production,CP_123,home_univ_univ_univ_univ
9321980,GEM/2026/R/666984,GEM/2026/B/7481902,RA,"43 AKL B-6518576 PIPE WRENCH 350 MM,43 AKL B-6518577 PUSH TAP SEAL,LV6 MT1 5350-000036 VALVE GRINDI","43 AKL B-6518576 PIPE WRENCH 350 MM,43 AKL B-6518577 PUSH TAP SEAL,LV6 MT1 5350-000036 VALVE GRINDING PASTE COARSE,LV6 MT1 5350-000037 VALVE GRINDING PASTE FINE,LV6 MT1 DLD NNK 55786 107 ANCHEOR HOLD FRT BEARING,LV6 MT1 4030-000002 ANCHORS BARS,LV6 MT1 6640-003277 FUNNEL OIL 152MM OVAL,LV6 MT1 4730-000060 NIPPLE GREASE SPECIAL BSF ZERK STRAIG,LV6 MT1 4730-000049 1 NIPPLE GREASE CONICAL HEAD STRAIGHT 1 8,LV6 MT1 4730-000040 NIPPLE GREASE CONICAL HEAD STRAIGHT 1 8 BR,LV6 MT12 2910-000006 SECONDARY FUEL FILTER 3 LITERS,LV6 MT3 6220-000052 MT3 BLACKUOT STOP LAMP,LV6 MT6 2085-4680-0108 ASSY HOSE,LV6 MT6 15815M75J00-330 HOSE FUEL FILTER INLET,LV6 MT6 4720720202797 HOSE RADIATOR TO WATER PUMP,LV6 MT6 2600-2015-6305 FAN BELT,LV6 MT6 3030-003142 BELT TIMING,LV6 MT6X-0301650 POLY V BELT,LV7 HMV B1417302 CLUTCH RELEASE BEARING,LV7 MARUTI 09356-75141-600 HOSE WATER BY PASS,LV7 MARUTI 34100M80580 SPEEDOMETER ASSY,LV7 MARUTI 48806-80000 BOOT ASSY,LV7 MARUTI 15319M73032 GASKET,LV7 MARUTI 55201M78410 BOOT PIN,LV7 MARUTI 0928",1132,74,2,0,False,True,2026-05-14T11:00:00Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Military Affairs,OICICW18,home_boq_boql_boql_boq
9287764,GEM/2026/B/7502352,,Bid,"SHEET CELLULAR,AC GAS,PROTECTIVE SPRAY,THROTTLE BODY CLEANER,DENDRITE ADESSIVE","SHEET CELLULAR,AC GAS,PROTECTIVE SPRAY,THROTTLE BODY CLEANER,DENDRITE ADESSIVE",25,5,2,0,False,True,2026-05-05T10:44:38Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Military Affairs,wkspoffr870,home_boq_boql_boql_boq
9287745,GEM/2026/B/7502333,,Bid,Register (V2),Register (V2),1500,1,2,0,False,False,2026-05-05T10:33:46Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Military Affairs,gso1@cme,home_offi_of64586874_plan_regi
9287738,GEM/2026/B/7502326,,Bid,Water Purification System with UV (Ultra-Violet Process) or UV (Ultra-Violet Process)+UF (Ultra-Fil,Water Purification System with UV (Ultra-Violet Process) or UV (Ultra-Violet Process)+UF (Ultra-Filtration Process) (V2),3,1,2,0,False,False,2026-05-05T10:40:17Z,2026-05-15T11:00:00Z,,Law Department Odisha,nazircc-dkl,home_dist_indu_puri_wa04757833
9287736,GEM/2026/B/7502324,,Bid,"Maximile Transmission Oil,DAFC 50,DOT4,Maximile Ultra Engine Oil 5W30,Power Steering Fluid","Maximile Transmission Oil,DAFC 50,DOT4,Maximile Ultra Engine Oil 5W30,Power Steering Fluid",100,5,2,0,False,True,2026-05-05T10:35:45Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Military Affairs,gschuphal@vijayveer,home_boq_boql_boql_boq
9287720,GEM/2026/B/7502311,,Bid,"Plastic Chairs For General Purposes conforming to IS 13713 (V3),Stainless Steel Shelf Rack,Plastic ","Plastic Chairs For General Purposes conforming to IS 13713 (V3),Stainless Steel Shelf Rack,Plastic Chairs For General Purposes conforming to IS 13713 (V3)",57,3,2,0,False,False,2026-05-05T10:32:34Z,2026-05-15T11:00:00Z,,Revenue and Disaster Management Department Odisha,Buyer_tahaul1,"home_fu14684684_acco_fu82806882_plas,home_furn_ac74548875_offi_st41251771"
9287242,GEM/2026/B/7501896,,Bid,"Title1,Title2,Title3,Title4,Title5,Title6,Title7,Title8","Title1,Title2,Title3,Title4,Title5,Title6,Title7,Title8",3260,8,2,0,False,True,2026-05-05T07:37:06Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Defence,girish2023,home_boq_boql_boql_boq
9284975,GEM/2026/B/7499905,,Bid,Dressing Table,Dressing Table,15,1,2,0,False,False,2026-05-11T11:41:42Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Military Affairs,geibuy1.rci-mes,home_furn_ac74548875_furn_dres
9284155,GEM/2026/B/7499176,,Bid,Alumino - Ferric (V2) Conforming to IS 299,Alumino - Ferric (V2) Conforming to IS 299,15000,1,2,0,False,False,2026-05-05T17:11:19Z,2026-05-15T11:00:00Z,Ministry of Railways,Indian Railways,ammjmper,home_clea_wate_wa08671632_al53412504
9316254,GEM/2026/B/7528042,,Bid,Repair and Overhauling Service - cars; Mahindra & Mahindra; Yes; Service Provider Premises,Repair and Overhauling Service - cars; Mahindra & Mahindra; Yes; Service Provider Premises,1,1,2,0,False,False,2026-05-12T10:06:47Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Military Affairs,TSSOffice3,services_home_gene
9257284,GEM/2026/B/7475300,,Bid,LED Luminaire For Floodlight Conforming To IS 10322 (Part 5/Section 5) (V3) (Under BIS Scheme - II),LED Luminaire For Floodlight Conforming To IS 10322 (Part 5/Section 5) (V3) (Under BIS Scheme - II),100,1,2,0,False,False,2026-04-25T13:45:23Z,2026-05-15T11:00:00Z,Ministry of Railways,Indian Railways,sukhdev666,home_el05420327_ligh_exte_le66054140
9276479,GEM/2026/B/7492415,,Bid,CUP FOR BULLET GILDING METAL FOR CARTG S. A. 7.62 MM BALL-A TO DRG NO AFK/CUP-25 DT. 21.3. 94.,CUP FOR BULLET GILDING METAL FOR CARTG S. A. 7.62 MM BALL-A TO DRG NO AFK/CUP-25 DT. 21.3. 94.,1850,1,2,1,False,False,2026-05-02T10:03:00Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Defence Production,oicpvdmco,home_univ_univ_univ_univ
9275953,GEM/2026/B/7491937,,Bid,Goods Transport Service – Per MT per KM Based Service - Railway Material; On call basis (as per r,Goods Transport Service – Per MT per KM Based Service - Railway Material; On call basis (as per requirement); Light Duty,20000,1,2,0,False,False,2026-04-30T15:51:46Z,2026-05-15T11:00:00Z,Ministry of Railways,Indian Railways,SRDMMJAT,services_home_good_go06826334
9291093,GEM/2026/B/7505442,,Bid,Goods Transport Service – Per Trip based  Service - Household/Office; Pickup Truck; As per tender,Goods Transport Service – Per Trip based  Service - Household/Office; Pickup Truck; As per tender,1,1,2,0,False,False,2026-05-05T16:52:33Z,2026-05-15T11:00:00Z,PMO,Department of Atomic Energy,bycon1.irel.tn,services_home_good_go26725013
9287965,GEM/2026/B/7502535,,Bid,"a Rubber Roller PL NO 11429987,b Rubber Roller PL NO 11429987,c Rubber Roller PL NO 11429988,d Rubb","a Rubber Roller PL NO 11429987,b Rubber Roller PL NO 11429987,c Rubber Roller PL NO 11429988,d Rubber Roller PL NO 11429988,e Rubber Roller PL NO 11429989",300,5,2,0,False,True,2026-05-05T10:59:55Z,2026-05-15T11:00:00Z,Ministry of Railways,Railways Public Sector Undertakings,res.sail.bhillai.cons,home_boq_boql_boql_boq
9287803,GEM/2026/B/7502388,,Bid,NIPPLE (HW-174.284) -- FULLY M/CD ITEM AS PER DRG. 41337201004 REV. 05 WITH MATL. HW10798 REV. C,NIPPLE (HW-174.284) -- FULLY M/CD ITEM AS PER DRG. 41337201004 REV. 05 WITH MATL. HW10798 REV. C,41,1,2,1,False,False,2026-05-05T10:55:52Z,2026-05-15T11:00:00Z,Ministry of Heavy Industries and Public Enterprises,Department of Heavy Industry,pratyush@bhel.in,home_univ_univ_univ_univ
9287764,GEM/2026/B/7502352,,Bid,"SHEET CELLULAR,AC GAS,PROTECTIVE SPRAY,THROTTLE BODY CLEANER,DENDRITE ADESSIVE","SHEET CELLULAR,AC GAS,PROTECTIVE SPRAY,THROTTLE BODY CLEANER,DENDRITE ADESSIVE",25,5,2,0,False,True,2026-05-05T10:44:38Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Military Affairs,wkspoffr870,home_boq_boql_boql_boq
9287745,GEM/2026/B/7502333,,Bid,Register (V2),Register (V2),1500,1,2,0,False,False,2026-05-05T10:33:46Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Military Affairs,gso1@cme,home_offi_of64586874_plan_regi
9287738,GEM/2026/B/7502326,,Bid,Water Purification System with UV (Ultra-Violet Process) or UV (Ultra-Violet Process)+UF (Ultra-Fil,Water Purification System with UV (Ultra-Violet Process) or UV (Ultra-Violet Process)+UF (Ultra-Filtration Process) (V2),3,1,2,0,False,False,2026-05-05T10:40:17Z,2026-05-15T11:00:00Z,,Law Department Odisha,nazircc-dkl,home_dist_indu_puri_wa04757833
9287736,GEM/2026/B/7502324,,Bid,"Maximile Transmission Oil,DAFC 50,DOT4,Maximile Ultra Engine Oil 5W30,Power Steering Fluid","Maximile Transmission Oil,DAFC 50,DOT4,Maximile Ultra Engine Oil 5W30,Power Steering Fluid",100,5,2,0,False,True,2026-05-05T10:35:45Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Military Affairs,gschuphal@vijayveer,home_boq_boql_boql_boq
9287720,GEM/2026/B/7502311,,Bid,"Plastic Chairs For General Purposes conforming to IS 13713 (V3),Stainless Steel Shelf Rack,Plastic ","Plastic Chairs For General Purposes conforming to IS 13713 (V3),Stainless Steel Shelf Rack,Plastic Chairs For General Purposes conforming to IS 13713 (V3)",57,3,2,0,False,False,2026-05-05T10:32:34Z,2026-05-15T11:00:00Z,,Revenue and Disaster Management Department Odisha,Buyer_tahaul1,"home_fu14684684_acco_fu82806882_plas,home_furn_ac74548875_offi_st41251771"
9273681,GEM/2026/B/7489847,,Bid,"Front Suspension Bush,Rear door lock assembly,Bush Carrier plate,Ball Joint,Differential Bearing,St","Front Suspension Bush,Rear door lock assembly,Bush Carrier plate,Ball Joint,Differential Bearing,Steering rack end,Hub Bearing,Hub Seal",12,8,2,0,False,True,2026-04-30T11:08:22Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Military Affairs,roughnecks1953@gmail.com,home_boq_boql_boql_boq
9272836,GEM/2026/B/7489120,,Bid,Frequency Change of DVOR,Frequency Change of DVOR,1,1,2,1,False,False,2026-05-05T10:07:47Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Military Affairs,slo@30wg,home_univ_univ_univ_univ
9268978,GEM/2026/B/7485647,,Bid,Electric Ceiling Fan (V4) ISI Marked to IS 374,Electric Ceiling Fan (V4) ISI Marked to IS 374,80,1,2,0,False,False,2026-04-29T17:26:49Z,2026-05-15T11:00:00Z,Ministry of Railways,Indian Railways,sukhdev666,home_dist_he28016675_airc_el27264526
9267540,GEM/2026/B/7484321,,Bid,Manpower Outsourcing Services - Minimum wage - Unskilled; High School; Others,Manpower Outsourcing Services - Minimum wage - Unskilled; High School; Others,14,1,2,0,False,False,2026-04-28T15:28:52Z,2026-05-15T11:00:00Z,Ministry of Finance,Department of Revenue,buyer@A1,services_home_manp_manp
9263905,GEM/2026/B/7481061,,Bid,Manpower Outsourcing Services - Minimum wage - Skilled; Secondary School; Admin,Manpower Outsourcing Services - Minimum wage - Skilled; Secondary School; Admin,14,1,2,0,False,False,2026-04-28T15:02:39Z,2026-05-15T11:00:00Z,Ministry of Finance,Department of Revenue,buyer@A1,services_home_manp_manp
9283144,GEM/2026/B/7498324,,Bid,81mm Mortar HE Dummy Model,81mm Mortar HE Dummy Model,6,1,2,1,False,False,2026-05-04T10:04:43Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Military Affairs,Navdeep19,home_univ_univ_univ_univ
9266118,GEM/2026/B/7483040,,Bid,PVC Insulated Aluminium Cable Single Core and Multi Core Circular Sheathed with Rigid Conductor ISI,"PVC Insulated Aluminium Cable Single Core and Multi Core Circular Sheathed with Rigid Conductor ISI Marked To IS 694,PVC Insulated Copper Cable Single Core and Multi Core Circular Sheathed with Rigid Conductor (V2) ISI Marked To IS 694,Tie,Sensor,Tape,Cello Tape,Plug,Wire,Connector,Labour,6 SWG,Earthing,Screw",9344,13,2,0,False,False,2026-04-30T10:48:33Z,2026-05-15T11:00:00Z,,Urban Development Directorate of Uttarakhand,buycon6.np.ua,"home_powe_elec_elec_pv41763014,home_powe_elec_elec_pv00885573,home_boq_boql_boql_boq"
9132508,GEM/2026/B/7365431,,Bid,"DGR Empanelled ESM Security Services,DGR Empanelled ESM Security Services","DGR Empanelled ESM Security Services,DGR Empanelled ESM Security Services",2555,2,2,0,False,False,2026-05-05T10:37:49Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Defence,Nikhil_KV,services_home_manp_se05510230
9226900,GEM/2026/B/7447867,,Bid,control circuit for CLS Panel suitable for auto functioning,control circuit for CLS Panel suitable for auto functioning,5,1,2,1,False,False,2026-05-05T10:33:56Z,2026-05-15T11:00:00Z,Ministry of Railways,Railways Public Sector Undertakings,PM_EL_TDL,home_univ_univ_univ_univ
9276479,GEM/2026/B/7492415,,Bid,CUP FOR BULLET GILDING METAL FOR CARTG S. A. 7.62 MM BALL-A TO DRG NO AFK/CUP-25 DT. 21.3. 94.,CUP FOR BULLET GILDING METAL FOR CARTG S. A. 7.62 MM BALL-A TO DRG NO AFK/CUP-25 DT. 21.3. 94.,1850,1,2,1,False,False,2026-05-02T10:03:00Z,2026-05-15T11:00:00Z,Ministry of Defence,Department of Defence Production,oicpvdmco,home_univ_univ_univ_univ
9263905,GEM/2026/B/7481061,,Bid,Manpower Outsourcing Services - Minimum wage - Skilled; Secondary School; Admin,Manpower Outsourcing Services - Minimum wage - Skilled; Secondary School; Admin,14,1,2,0,False,False,2026-04-28T15:02:39Z,2026-05-15T11:00:00Z,Ministry of Finance,Department of Revenue,buyer@A1,services_home_manp_manp
9321245,GEM/2026/R/666924,GEM/2026/B/7453857,RA,Pneumatic Tyres for Commercial Vehicles - Diagonal and Radial Ply Marked to IS 15636,Pneumatic Tyres for Commercial Vehicles - Diagonal and Radial Ply Marked to IS 15636,116,1,2,0,False,False,2026-05-13T21:00:00Z,2026-05-15T10:54:45Z,Ministry of Defence,Department of Military Affairs,OIC@ICW,home_ve66014551_tran_tire_pneu
9315826,GEM/2026/R/666492,GEM/2026/B/7189809,RA,"TOOTH POINT HLXS145SC,LOCK PIN HLXS145PCI","TOOTH POINT HLXS145SC,LOCK PIN HLXS145PCI",198,2,2,1,False,False,2026-05-12T22:00:00Z,2026-05-15T10:32:49Z,Ministry of Steel,Steel Authority of India Limited,pankaj.mohanta@mjunction.in,home_univ_univ_univ_univ
9316224,GEM/2026/B/7528014,,Bid,Repair and Overhauling Service - built up trucks; Ashok leyland; Yes; Service Provider Premises,Repair and Overhauling Service - built up trucks; Ashok leyland; Yes; Service Provider Premises,1,1,2,0,False,False,2026-05-12T09:59:26Z,2026-05-15T10:00:00Z,Ministry of Defence,Department of Military Affairs,TSSOffice3,services_home_gene
9321665,GEM/2026/R/666962,GEM/2026/B/7430954,RA,"Mtrl No 10413198,Mtrl No 10413953,Mtrl No 10409851,Mtrl No 10545169,Mtrl No 10411147,Mtrl No 104211","Mtrl No 10413198,Mtrl No 10413953,Mtrl No 10409851,Mtrl No 10545169,Mtrl No 10411147,Mtrl No 10421120",135006,6,2,0,False,True,2026-05-14T10:00:00Z,2026-05-15T10:00:00Z,Ministry of Defence,Department of Military Affairs,nidhisingh_gem@2020,home_boq_boql_boql_boq
9321628,GEM/2026/R/666958,GEM/2026/B/7452614,RA,Construction Material Cement OPC 43 Grade packed in HDPE bag each 50 kg wt conforming to IS 8112 or,"Construction Material Cement OPC 43 Grade packed in HDPE bag each 50 kg wt conforming to IS 8112 or 1989 Make Birla Gold or Ambuja or Ultratech or ACC or JK or Dalmiya,Coarse sand free from vegetation,Coarse aggregate 20 mm graded,Coarse aggregate 40 mm graded,Hardcore 63 to 90mm graded,AAC Blocks of size 600x200x150mm Make Brikolite,NCL,Nuconor and equivalent,Mild Steel Bars of size 8 mm dia Conform to IS 432 Part 1 1982 TMT Bar Make TATA SAIL JSW or equivalent,Mild Steel Bars of size 10 mm dia Conform to IS 432 Part 1 1982 TMT Bar Make TATA, SAIL, JSW or equivalent,Mild Steel Bars of size 12 mm dia Conform to IS 432 Part 1 1982 TMT Bar Make TATA, SAIL, JSW or equivalent,Mild Steel Bars of size 16 mm dia Conform to IS 432 Part 1 1982 TMT Bar Make TATA, SAIL, JSW or equivalent,MS Binding wire Make TATA, SAIL, JSW or equivalent,Wooden plank for shuttering II class wood of size 3.0 x0.3 x0.026 m,Acrylic emulsion paint of approved brand on new concrete surface of Make berger, Asian, Nerolac or equivalent,Wooden ",68938,68,2,0,False,True,2026-05-14T10:00:00Z,2026-05-15T10:00:00Z,Ministry of Defence,Department of Military Affairs,Epo@10,home_boq_boql_boql_boq
9321551,GEM/2026/R/666950,GEM/2026/B/7475991,RA,"LV7 STLN VF 3110-099669 F-0233010 BEARING INNER,LV7 STLN 5945-72-0085206 MAIN RELAY,LV7 STLN 2940-7","LV7 STLN VF 3110-099669 F-0233010 BEARING INNER,LV7 STLN 5945-72-0085206 MAIN RELAY,LV7 STLN 2940-72-0471246 ASSY OIL FILTER,LV7 STLN 4720-72-0000155 HOSE,LV7 STLN 2530-018108 ACTUATOR SPRING BRAKE,LV7 HMV 8X8 AL B9803301 MAIN FUEL FILTER ASSY",444,6,2,0,False,True,2026-05-14T10:00:00Z,2026-05-15T10:00:00Z,Ministry of Defence,Department of Military Affairs,kvsingh@224abod,home_boq_boql_boql_boq
9321542,GEM/2026/R/666949,GEM/2026/B/7451953,RA,"Mtrl No 10410875,Mtrl No 10414797,Mtrl No 10382192,Mtrl No 10412387,Mtrl No 10308198","Mtrl No 10410875,Mtrl No 10414797,Mtrl No 10382192,Mtrl No 10412387,Mtrl No 10308198",32210,5,2,0,False,True,2026-05-14T10:00:00Z,2026-05-15T10:00:00Z,Ministry of Defence,Department of Military Affairs,nidhisingh_gem@2020,home_boq_boql_boql_boq
9321498,GEM/2026/R/666947,GEM/2026/B/7497282,RA,"Refined Sunflower Oil (V4) (Defence),Refined Groundnut Oil (V4) (Defence)","Refined Sunflower Oil (V4) (Defence),Refined Groundnut Oil (V4) (Defence)",10942,2,2,0,False,False,2026-05-14T10:00:00Z,2026-05-15T10:00:00Z,Ministry of Defence,Department of Military Affairs,43headclk,"home_fo61163888_edib_edib_re04421510,home_fo61163888_edib_edib_re20076673"
9321485,GEM/2026/R/666946,GEM/2026/B/7441672,RA,"P1 155SW SV LV7MB 0001598201 GLOW PLUG POWER UNIT,P1 155SW SV LV7FML A000020140142 MICRO FILTER ELE","P1 155SW SV LV7MB 0001598201 GLOW PLUG POWER UNIT,P1 155SW SV LV7FML A000020140142 MICRO FILTER ELEMENT MICO,P1 155SW W P1 6337535 PACKING,P1 155SW W P1 5170292 FRONT COVERING RING,P1 155SW W P1 10403526 O RING N9 8 124 3X5 7 HYDRAULIC TANK,P1 155SW W P1 5182113 PULLTHROUGH LUBRICATING BRUSH MAINT EQPT",759,6,2,0,False,True,2026-05-14T10:00:00Z,2026-05-15T10:00:00Z,Ministry of Defence,Department of Military Affairs,lpo@abod2,home_boq_boql_boql_boq
9321455,GEM/2026/R/666943,GEM/2026/B/7430997,RA,"Preparation of PCC base 25 x 15 Mtr,Laying of 08 Layer Synthetic layer on existing basketball court","Preparation of PCC base 25 x 15 Mtr,Laying of 08 Layer Synthetic layer on existing basketball court,Basketball goal post,Dunking Ring with Basketball Net,Basketball international standard",1220,5,2,0,False,True,2026-05-14T10:00:00Z,2026-05-15T10:00:00Z,Ministry of Defence,Department of Military Affairs,PTOGRC,home_boq_boql_boql_boq
9278164,GEM/2026/B/7493942,,Bid,"Split Air Conditioner, Wall Mount Type (V3) ISI Marked to IS 1391 (Part 2)","Split Air Conditioner, Wall Mount Type (V3) ISI Marked to IS 1391 (Part 2)",1,1,2,0,False,False,2026-05-05T09:52:46Z,2026-05-15T10:00:00Z,Ministry of Defence,Department of Military Affairs,buyergirinagar,home_dist_heat_cool_sp78454375
9279584,GEM/2026/B/7495205,,Bid,"Hose Assembly Brake Vehicular 900 Long,Pressure Plate,352 Dia Clutch Disc Assembly 1.75 Spline,Asse","Hose Assembly Brake Vehicular 900 Long,Pressure Plate,352 Dia Clutch Disc Assembly 1.75 Spline,Assembly Spring Brake Actuator Type 16-56,Driven Plate for Clutch,Gear Flywheel 138 Teeth Bolt Type,Switch Lock Ignition,Parts kit Universal Joint,Assembly Universal Joint,Black Out Change Over Switch,Cover Assembly",18,11,2,0,False,True,2026-05-02T09:59:16Z,2026-05-15T10:00:00Z,Ministry of Defence,Department of Military Affairs,adjt@6014,home_boq_boql_boql_boq
9279349,GEM/2026/B/7495006,,Bid,Cooler 70 Ltr,Cooler 70 Ltr,7,1,2,1,False,False,2026-05-01T21:07:07Z,2026-05-15T10:00:00Z,Ministry of Defence,Department of Military Affairs,collection63,home_univ_univ_univ_univ
9283131,GEM/2026/B/7498313,,Bid,"ENG MOUNTING PAD,hose pipe,RING PISTON,FLANGE ASSY,VALVE,WATER PUMP,STARTER PINION,ARMATURE ASSY,HO","ENG MOUNTING PAD,hose pipe,RING PISTON,FLANGE ASSY,VALVE,WATER PUMP,STARTER PINION,ARMATURE ASSY,HOSE 38 MM,HOSE 42 MM,ANABOND TUBE",25,11,2,0,False,True,2026-05-04T10:03:22Z,2026-05-15T10:00:00Z,Ministry of Defence,Department of Military Affairs,ankitrao842@gov.in,home_boq_boql_boql_boq
9283116,GEM/2026/B/7498305,,Bid,Modified Medium Machine Gun Mount Innovation Module,Modified Medium Machine Gun Mount Innovation Module,3,1,2,1,False,False,2026-05-04T09:56:14Z,2026-05-15T10:00:00Z,Ministry of Defence,Department of Military Affairs,Navdeep19,home_univ_univ_univ_univ
9283097,GEM/2026/B/7498290,,Bid,SET OF 7 COMPONENTS FOR IGNITER PINAKA (ENHANCED),SET OF 7 COMPONENTS FOR IGNITER PINAKA (ENHANCED),250,1,2,1,False,False,2026-05-05T09:32:51Z,2026-05-15T10:00:00Z,Ministry of Defence,Department of Defence Production,PROVISION@07,home_univ_univ_univ_univ
9283063,GEM/2026/B/7498260,,Bid,"hose 15 mm,hose 38 mm,side gear box oil seal,assy air filter intake,begin cell,hose pipe,complete g","hose 15 mm,hose 38 mm,side gear box oil seal,assy air filter intake,begin cell,hose pipe,complete gasket set,ring piston,ring set STD",31,9,2,0,False,True,2026-05-04T09:47:24Z,2026-05-15T10:00:00Z,Ministry of Defence,Department of Military Affairs,ankitrao842@gov.in,home_boq_boql_boql_boq
9307903,GEM/2026/B/7520728,,Bid,"Cheese,Cheese,Cheese","Cheese,Cheese,Cheese",550,3,2,0,False,False,2026-05-09T09:26:59Z,2026-05-15T10:00:00Z,Ministry of Defence,Department of Military Affairs,2ic@gem344,home_fo61163888_dair_chee_chee
9315106,GEM/2026/B/7527049,,Bid,Stitching and Tailoring Service - Cutting + Stitching + Tailoring; Cotton; Para Military,Stitching and Tailoring Service - Cutting + Stitching + Tailoring; Cotton; Para Military,1033,1,2,0,False,False,2026-05-11T18:06:14Z,2026-05-15T10:00:00Z,Ministry of Home Affairs,Central Armed Police Forces,qm164bnbsf,services_home_stit
9288207,GEM/2026/B/7502764,,Bid,"DGR Empanelled ESM Security Services,DGR Empanelled ESM Security Services,DGR Empanelled ESM Securi","DGR Empanelled ESM Security Services,DGR Empanelled ESM Security Services,DGR Empanelled ESM Security Services",37281,3,2,0,True,False,2026-05-05T15:19:42Z,2026-05-15T10:00:00Z,Ministry of Chemicals and Fertilizers,Department of Fertilizers,buyer12.jvcnifh.bh@gembuyer.in,services_home_manp_se05510230
9287477,GEM/2026/B/7502093,,Bid,LED Luminaire For Road And Street Lights Conforming To IS 10322 (Part 5/Section 3) (V3) (Under BIS ,"LED Luminaire For Road And Street Lights Conforming To IS 10322 (Part 5/Section 3) (V3) (Under BIS Scheme - II),Octagonal Pole (V2)",28,2,2,0,False,False,2026-05-05T09:53:32Z,2026-05-15T10:00:00Z,,Urban Development Department Uttar Pradesh,buyer20.eecep.up,"home_el05420327_ligh_exte_le13704051,home_el05420327_ligh_port_oc40878326"
