id,bid_number,parent_bid,ra_or_bid,category,full_category,quantity,item_count,status,is_custom,is_high_value,is_boq,start_date,end_date,ministry,department,buyer_id,category_id
9320471,GEM/2026/R/666853,GEM/2026/B/7435896,RA,"Entry and Mid Level Desktop Computer,All in One PC (V2),All in One PC (V2),Line Interactive UPS wit","Entry and Mid Level Desktop Computer,All in One PC (V2),All in One PC (V2),Line Interactive UPS with AVR (V2),Computer Printer (V2)",110,5,2,0,False,False,2026-05-13T18:00:00Z,2026-05-14T18:00:00Z,Ministry of Defence,Department of Military Affairs,Acwe@hisar,"home_info_comp_comp_entr,home_info_comp_comp_al55870105,home_elec_elec_powe_li30614140,home_info_comp_co66467174_comp"
9277019,GEM/2026/B/7492911,,Bid,Video Recorder for CCTV System (V2),Video Recorder for CCTV System (V2),1,1,2,0,False,False,2026-04-30T18:04:47Z,2026-05-14T18:00:00Z,Ministry of Textiles,NA,harbirsingh@handicrafts.gov.in,home_defe_secu_surv_vi11850426
9277903,GEM/2026/B/7493706,,Bid,"BRACING RING HARD TO DRG. 14026146001, IT.06, REV43. WEIGHT OF EACH BRACING RING 2.84 KG.,BRACING R","BRACING RING HARD TO DRG. 14026146001, IT.06, REV43. WEIGHT OF EACH BRACING RING 2.84 KG.,BRACING RING HARD TO DRG. NO. 14026146001, IT. 33, REV. 43. WEIGHT OF EACH BRACING RING 8.3 KG.,BRACING RING HARD TO DRG. 14026146001, IT.46, REV 43. WEIGHT OF EACH BRACING RING 8.22 KG.,BRACING RING HARD TO DRG. NO. 34026146113, IT. 01, REV 17. WEIGHT OF EACH BRACING RING 2.90 KG.,BRACING RING HARD TO DRG. 34026146113, IT.05, REV 17.WEIGH OF EACH BRACING RING 2.80 KG.",16,5,2,0,False,True,2026-05-01T10:07:57Z,2026-05-14T18:00:00Z,Ministry of Heavy Industries and Public Enterprises,Department of Heavy Industry,ajit.kr@bhel.in,home_boq_boql_boql_boq
9315083,GEM/2026/B/7527029,,Bid,Repair and Overhauling Service - cars; TATA MOTORS--TATA MOTORS PASSENGER VEHICLES LIMITED; Yes; Bu,Repair and Overhauling Service - cars; TATA MOTORS--TATA MOTORS PASSENGER VEHICLES LIMITED; Yes; Buyer Premises,1,1,2,0,False,False,2026-05-11T17:53:37Z,2026-05-14T18:00:00Z,Ministry of Defence,Department of Military Affairs,Pradeepyadav@856,services_home_gene
9314524,GEM/2026/B/7526524,,Bid,Blow Pipe for Welding and Cutting as per IS 7653 (V2),Blow Pipe for Welding and Cutting as per IS 7653 (V2),51,1,2,0,False,False,2026-05-11T17:03:00Z,2026-05-14T18:00:00Z,Ministry of Railways,Indian Railways,ammjmper,home_indu_weld_we02153724_blow
9263963,GEM/2026/B/7481113,,Bid,"DGR Empanelled ESM Security Services,DGR Empanelled ESM Security Services,DGR Empanelled ESM Securi","DGR Empanelled ESM Security Services,DGR Empanelled ESM Security Services,DGR Empanelled ESM Security Services",4056,3,2,0,False,False,2026-05-07T17:28:43Z,2026-05-14T18:00:00Z,Ministry of Defence,Department of Defence,LOGOCGSDPDP,services_home_manp_se05510230
9286523,GEM/2026/B/7501294,,Bid,"Shock Obsorber lever action,Cabin Heater demister,Brake Booster Rep Kit type 24,Oil Filter,Fuel Fil","Shock Obsorber lever action,Cabin Heater demister,Brake Booster Rep Kit type 24,Oil Filter,Fuel Filter,Fuel Filter Cartridge,Realy Main and fuel,Brake Shoe",11,8,2,0,False,True,2026-05-04T17:52:51Z,2026-05-14T18:00:00Z,Ministry of Defence,Department of Military Affairs,235buy,home_boq_boql_boql_boq
9286405,GEM/2026/B/7501192,,Bid,LED Flash Light,LED Flash Light,5,1,2,0,False,False,2026-05-04T17:38:33Z,2026-05-14T18:00:00Z,,Home Department,EOWCELL,home_el05420327_ligh_exte_ledf
9286393,GEM/2026/B/7501180,,Bid,Agricultural Trailer Complying to AIS 112,Agricultural Trailer Complying to AIS 112,1,1,2,0,False,False,2026-05-04T17:38:41Z,2026-05-14T18:00:00Z,,Urban Development Department Uttar Pradesh,Buyer@Gunnour,home_ve66014551_vehi_auto_agri
9286390,GEM/2026/B/7501177,,Bid,"CLUTCH REALESE BRG,CABLE PARKING BRAKE NO 2,SENSOR CMP,BRAKE CHAMBER,KM CABLE,SPOKE,SPPEDO SENSOR,F","CLUTCH REALESE BRG,CABLE PARKING BRAKE NO 2,SENSOR CMP,BRAKE CHAMBER,KM CABLE,SPOKE,SPPEDO SENSOR,FILTER FULE,GEAR LEVER REP KIT,FUEL FILTE PRIMERY WITH SENSOR,FOG LAMP ASSY,ROD SPRING BUSH",12,12,2,0,False,True,2026-05-04T17:37:43Z,2026-05-14T18:00:00Z,Ministry of Defence,Department of Military Affairs,235buy,home_boq_boql_boql_boq
9286376,GEM/2026/B/7501163,,Bid,Monthly Basis Cab & Taxi Hiring Services - Premium SUV; 2500 km x 320 hours; Local 24*7,Monthly Basis Cab & Taxi Hiring Services - Premium SUV; 2500 km x 320 hours; Local 24*7,1,1,2,0,False,False,2026-05-04T17:33:54Z,2026-05-14T18:00:00Z,Ministry of Finance,Department of Revenue,Gem@HQGST2018,services_home_ve54336454_mont
9286338,GEM/2026/B/7501133,,Bid,LED Flash Light,LED Flash Light,3,1,2,0,False,False,2026-05-04T17:37:06Z,2026-05-14T18:00:00Z,,Home Department,EOWCELL,home_el05420327_ligh_exte_ledf
9286318,GEM/2026/B/7501115,,Bid,Pole-Mounted Outdoor Dustbin,Pole-Mounted Outdoor Dustbin,50,1,2,0,False,False,2026-05-04T17:25:20Z,2026-05-14T18:00:00Z,,Urban Development Department Uttar Pradesh,buycon1.np.sikandra@gembuyer.in,home_clea_jani_wast_po05304672
9286001,GEM/2026/B/7500835,,Bid,Monthly Basis Cab & Taxi Hiring Services - Sedan; 2500 km x 320 hours; Local 24*7,Monthly Basis Cab & Taxi Hiring Services - Sedan; 2500 km x 320 hours; Local 24*7,1,1,2,0,False,False,2026-05-04T17:17:59Z,2026-05-14T18:00:00Z,,Finance Department Gujarat,asst-exam-bha1@gujarat.gov.in,services_home_ve54336454_mont
9285675,GEM/2026/B/7500535,,Bid,NUSPAK TENT COOLER 200L,NUSPAK TENT COOLER 200L,3,1,2,1,False,False,2026-05-04T16:11:48Z,2026-05-14T18:00:00Z,Ministry of Defence,Department of Military Affairs,pwaghela.200f,home_univ_univ_univ_univ
9226288,GEM/2026/B/7447289,,Bid,"Paper Punch Machine(V2),Writing Pens,Eraser (V2),Manual Pencil Sharpener (V3),Staplers(V3),Staplers","Paper Punch Machine(V2),Writing Pens,Eraser (V2),Manual Pencil Sharpener (V3),Staplers(V3),Staplers(V3),Paper Clips (V2) Conforming to IS 5650,Markers and Highlighters,Correction Fluid Pen(V3),Glue Stick (V3),Sticky Notes (V2),Sticky Notes (V2),Markers and Highlighters,Markers and Highlighters,Markers and Highlighters,Register (V2),Register (V2),Stationery Scissors (V2) Conforming to IS 989,Metric Steel Scales (V3) Conforming to IS 1481,Binder Clips (V3) Conforming to IS 8231,Binder Clips (V3) Conforming to IS 8231,Staple Pins/Staples(V3),Staple Pins/Staples(V3),Writing Pens,Pressure Sensitive Adhesive Tapes with Plastic Base (V4) Conforming to IS 13262,Pressure Sensitive Adhesive Tapes with Plastic Base (V4) Conforming to IS 13262,Pressure Sensitive Adhesive Tapes with Plastic Base (V4) Conforming to IS 13262,Markers and Highlighters,Sticky Notes (V2)",2732,29,2,0,False,False,2026-05-04T17:26:56Z,2026-05-14T18:00:00Z,Ministry of Heavy Industries and Public Enterprises,Department of Heavy Industry,con4.bhel.delhi,"home_offi_of54864251_desk_pape,home_offi_of54864251_writ_writ,home_offi_of45811733_corr_er22287203,home_offi_of54864251_desk_ma57421716,home_offi_of54864251_desk_stap,home_offi_of54864251_fast_pape,home_offi_of54864251_writ_ma88840171,home_offi_of45811733_corr_co21752864,home_musi_deve_memo_glue,home_pape_pape_prin_st11856314,home_offi_of64586874_plan_regi,home_offi_of45811733_desk_stat,home_offi_of64586874_draf_me38537442,home_offi_of45811733_fast_bi50123881,home_offi_of54864251_fast_stap,home_manu_adhe_ta"
9320191,GEM/2026/R/666835,GEM/2026/B/7358696,RA,"CARDAN SHAFT W/UNIVERSAL JNT, 285X3050MM","CARDAN SHAFT W/UNIVERSAL JNT, 285X3050MM",4,1,2,1,False,False,2026-05-13T18:00:00Z,2026-05-14T18:00:00Z,Ministry of Steel,Steel Authority of India Limited,buyer21.rsp.or,home_univ_univ_univ_univ
9320188,GEM/2026/R/666834,GEM/2026/B/7379472,RA,SMART CLASS EQUIPMENT WITH DIGITAL CONTENTS SOFTWARE,SMART CLASS EQUIPMENT WITH DIGITAL CONTENTS SOFTWARE,1,1,2,0,False,False,2026-05-13T18:00:00Z,2026-05-14T18:00:00Z,,Education Department Gujarat,eideo.patan,home_info_so18353664_educ_smar
9254598,GEM/2026/B/7472846,,Bid,"Biomedical Waste Management Service - weight basis - Collection, Lifting, Transportation, Treatment","Biomedical Waste Management Service - weight basis - Collection, Lifting, Transportation, Treatment, Disposal, Seggregation, Storage and Handling, Documentation and Reporting; 1 Corps Dental Unit Mathura Cantt; White puncture proof containers, Face M..",100,1,2,0,False,False,2026-05-08T17:54:53Z,2026-05-14T18:00:00Z,Ministry of Defence,Department of Military Affairs,bravomtj@123,services_home_wast_biom
9226288,GEM/2026/B/7447289,,Bid,"Paper Punch Machine(V2),Writing Pens,Eraser (V2),Manual Pencil Sharpener (V3),Staplers(V3),Staplers","Paper Punch Machine(V2),Writing Pens,Eraser (V2),Manual Pencil Sharpener (V3),Staplers(V3),Staplers(V3),Paper Clips (V2) Conforming to IS 5650,Markers and Highlighters,Correction Fluid Pen(V3),Glue Stick (V3),Sticky Notes (V2),Sticky Notes (V2),Markers and Highlighters,Markers and Highlighters,Markers and Highlighters,Register (V2),Register (V2),Stationery Scissors (V2) Conforming to IS 989,Metric Steel Scales (V3) Conforming to IS 1481,Binder Clips (V3) Conforming to IS 8231,Binder Clips (V3) Conforming to IS 8231,Staple Pins/Staples(V3),Staple Pins/Staples(V3),Writing Pens,Pressure Sensitive Adhesive Tapes with Plastic Base (V4) Conforming to IS 13262,Pressure Sensitive Adhesive Tapes with Plastic Base (V4) Conforming to IS 13262,Pressure Sensitive Adhesive Tapes with Plastic Base (V4) Conforming to IS 13262,Markers and Highlighters,Sticky Notes (V2)",2732,29,2,0,False,False,2026-05-04T17:26:56Z,2026-05-14T18:00:00Z,Ministry of Heavy Industries and Public Enterprises,Department of Heavy Industry,con4.bhel.delhi,"home_offi_of54864251_desk_pape,home_offi_of54864251_writ_writ,home_offi_of45811733_corr_er22287203,home_offi_of54864251_desk_ma57421716,home_offi_of54864251_desk_stap,home_offi_of54864251_fast_pape,home_offi_of54864251_writ_ma88840171,home_offi_of45811733_corr_co21752864,home_musi_deve_memo_glue,home_pape_pape_prin_st11856314,home_offi_of64586874_plan_regi,home_offi_of45811733_desk_stat,home_offi_of64586874_draf_me38537442,home_offi_of45811733_fast_bi50123881,home_offi_of54864251_fast_stap,home_manu_adhe_ta"
9183690,GEM/2026/B/7409320,,Bid,Aerobic Drum Compost Plant of 10 TPD capacity with Sieving Trommel,Aerobic Drum Compost Plant of 10 TPD capacity with Sieving Trommel,1,1,2,0,False,False,2026-04-24T17:37:23Z,2026-05-14T18:00:00Z,,Nagar Panchayat Dasna Ghaziabad,buycon2.np.dasna,home_mate_mate_wast_aero
9319631,GEM/2026/R/666798,GEM/2026/B/7503858,RA,Refined Sunflower Oil (V4) (Defence),Refined Sunflower Oil (V4) (Defence),5000,1,2,0,False,False,2026-05-13T17:00:00Z,2026-05-14T17:51:09Z,Ministry of Defence,Department of Military Affairs,RHSD80@GEM,home_fo61163888_edib_edib_re04421510
9319288,GEM/2026/R/666785,GEM/2026/B/7497302,RA,Refined Groundnut Oil (V4) (Defence),Refined Groundnut Oil (V4) (Defence),5000,1,2,0,False,False,2026-05-13T16:00:00Z,2026-05-14T17:50:54Z,Ministry of Defence,Department of Military Affairs,RHSD80@GEM,home_fo61163888_edib_edib_re20076673
9319997,GEM/2026/R/666820,GEM/2026/B/7397620,RA,Ultrasonic pulse velocity tester,Ultrasonic pulse velocity tester,1,1,2,0,False,False,2026-05-13T17:00:00Z,2026-05-14T17:48:35Z,Ministry of Defence,Department of Military Affairs,SBSO@zone-ce,home_labo_meas_soun_ultr
9319813,GEM/2026/R/666809,GEM/2026/B/7300198,RA,"Financial Audit Services - Review of Financial Statements, Financial Reporting Framework, Audit rep","Financial Audit Services - Review of Financial Statements, Financial Reporting Framework, Audit report; CAG Empaneled Audit or CA Firm",1,1,2,0,False,False,2026-05-13T17:00:00Z,2026-05-14T17:44:04Z,,Industries and Mines Department Gujarat,mng-buyer-indext-c,services_home_fina_fina
9314653,GEM/2026/R/666349,GEM/2026/B/7449562,RA,26B52L001 (N5220-004472) MAT FLOOR RUBBER,26B52L001 (N5220-004472) MAT FLOOR RUBBER,465,1,2,1,False,False,2026-05-12T17:00:00Z,2026-05-14T17:41:59Z,Ministry of Defence,Department of Military Affairs,cmplopec1,home_univ_univ_univ_univ
9318963,GEM/2026/R/666764,GEM/2026/B/7479569,RA,"Red Chilly,Turmeric,Coriander,Cumin Seeds,Mustard Seeds,Cardamom Large,Tamarind,Garlic,Black Paper,","Red Chilly,Turmeric,Coriander,Cumin Seeds,Mustard Seeds,Cardamom Large,Tamarind,Garlic,Black Paper,Clove",206,10,2,0,False,True,2026-05-13T16:00:00Z,2026-05-14T17:31:04Z,Ministry of Defence,Department of Military Affairs,prabhakarank.948m,home_boq_boql_boql_boq
9319812,GEM/2026/R/666808,GEM/2026/B/7459436,RA,Mobile Containers For Solid Waste Conforming to IS 12402,Mobile Containers For Solid Waste Conforming to IS 12402,12,1,2,0,False,False,2026-05-13T17:00:00Z,2026-05-14T17:08:33Z,Ministry of Defence,Department of Military Affairs,SPEEDBIRD,home_clea_jani_wast_mo46385427
9319935,GEM/2026/R/666816,GEM/2026/B/7441369,RA,"E251107016912,FUEL RETURN PIPE,E251214013802,TURBO CHARGER TEL 45,C-6SNP E251118038205,FILTER OIL,C","E251107016912,FUEL RETURN PIPE,E251214013802,TURBO CHARGER TEL 45,C-6SNP E251118038205,FILTER OIL,C 8CNP G258009009503,AIR FILTER ELEMENT,C 7SNP G258007038201,FUEL FILTER,G2580115060002,HARNEX SYSTEM MAIN HARNESS",6,6,2,0,False,True,2026-05-13T17:00:00Z,2026-05-14T17:08:22Z,Ministry of Defence,Department of Defence,oc1052-fw,home_boq_boql_boql_boq
9319410,GEM/2026/R/666790,GEM/2026/B/7399044,RA,Refined Sunflower Oil (V4) (Defence),Refined Sunflower Oil (V4) (Defence),24454,1,2,0,False,False,2026-05-13T16:00:00Z,2026-05-14T17:03:18Z,Ministry of Defence,Department of Military Affairs,Supcoydimapur@123,home_fo61163888_edib_edib_re04421510
9278895,GEM/2026/B/7494613,,Bid,Ration Kit,Ration Kit,1,1,2,0,False,False,2026-05-01T16:13:55Z,2026-05-14T17:00:00Z,,Prisons Administration and Reforms Department Uttar Pradesh,jailhardoi@1234,home_fo61163888_cere_cere_rati
9278874,GEM/2026/B/7494595,,Bid,Ration Kit,Ration Kit,1,1,2,0,False,False,2026-05-01T16:02:52Z,2026-05-14T17:00:00Z,,Prisons Administration and Reforms Department Uttar Pradesh,jailhardoi@1234,home_fo61163888_cere_cere_rati
9278720,GEM/2026/B/7494451,,Bid,Facility Management Services - LumpSum Based - LAYING OF PIPELINE AND PROVIDING 200 PIPELINE CONNEC,Facility Management Services - LumpSum Based - LAYING OF PIPELINE AND PROVIDING 200 PIPELINE CONNECTION; WARD NO 03 MUKUNDPUR ROAD HARIJAN GALI MAIN BAZAR AND MANIHARAN GALI AS PER REQUIRED; Consumables to be provided by service provider (inclusive i..,1,1,2,0,False,False,2026-05-01T15:15:47Z,2026-05-14T17:00:00Z,,Urban Development Department Uttar Pradesh,buyer.beswa,services_home_fa85086605_fa43870134
9278564,GEM/2026/B/7494306,,Bid,Facility Management Services - LumpSum Based - LAPTOP WITH i5 PROCESSOR AND 500GB SSD WITH 04GB GRA,Facility Management Services - LumpSum Based - LAPTOP WITH i5 PROCESSOR AND 500GB SSD WITH 04GB GRAFICS; QTY 01 PCS; Consumables to be provided by service provider (inclusive in contract cost),1,1,2,0,False,False,2026-05-01T14:02:13Z,2026-05-14T17:00:00Z,,Urban Development Department Uttar Pradesh,buyer.beswa,services_home_fa85086605_fa43870134
9278536,GEM/2026/B/7494280,,Bid,Facility Management Services - LumpSum Based - DESKTOP WITH ALL ACCESERIES; WTH i5 or equal and 512,Facility Management Services - LumpSum Based - DESKTOP WITH ALL ACCESERIES; WTH i5 or equal and 512gb SSD QTY 01PCS; Consumables to be provided by service provider (inclusive in contract cost),1,1,2,0,False,False,2026-05-01T13:45:09Z,2026-05-14T17:00:00Z,,Urban Development Department Uttar Pradesh,buyer.beswa,services_home_fa85086605_fa43870134
9251553,GEM/2026/B/7470053,,Bid,Anti Skid Tape,Anti Skid Tape,10,1,2,1,False,False,2026-04-23T16:34:27Z,2026-05-14T17:00:00Z,Ministry of Housing & Urban Affairs (MoHUA),Maharashtra Metro Rail Corporation Limited,je1_stores,home_univ_univ_univ_univ
9298161,GEM/2026/B/7511878,,Bid,International Logistics Service - Lumpsum based - Export; Sea; CPT | Carriage Paid To,International Logistics Service - Lumpsum based - Export; Sea; CPT | Carriage Paid To,1,1,2,0,False,False,2026-05-07T17:02:06Z,2026-05-14T17:00:00Z,Ministry of Heavy Industries and Public Enterprises,Department of Heavy Industry,rodmumms02,services_home_in63206286_in16866275
9280757,GEM/2026/B/7496239,,Bid,"Paper-based Printing Services - Printing with Material; Voucher; Digital,Paper-based Printing Servi","Paper-based Printing Services - Printing with Material; Voucher; Digital,Paper-based Printing Services - Printing with Material; Voucher; Digital,Paper-based Printing Services - Printing with Material; Voucher; Digital,Paper-based Printing Services - Printing with Material; Voucher; Digital,Paper-based Printing Services - Printing with Material; Gate Pass; Digital,Paper-based Printing Services - Printing with Material; Register; Digital,Paper-based Printing Services - Printing with Material; Book/Booklet; Digital,Paper-based Printing Services - Printing with Material; Leaflet(2 fold); Digital,Paper-based Printing Services - Printing with Material; Register; Digital,Paper-based Printing Services - Printing with Material; Forms; Digital",347,10,2,0,False,False,2026-05-04T16:46:47Z,2026-05-14T17:00:00Z,Ministry of Defence,Department of Military Affairs,gesambuycon,services_home_prin_pape
9286084,GEM/2026/B/7500911,,Bid,"CROSS DISC,CAM PLATE,VANE PUMP,PRV VALVE,ROLLER,ROLLER PIN,NOZZLE 2227,FUEL FILTER,FUEL WATER SEPAR","CROSS DISC,CAM PLATE,VANE PUMP,PRV VALVE,ROLLER,ROLLER PIN,NOZZLE 2227,FUEL FILTER,FUEL WATER SEPARATOR,COOLANT COCK VALVE,INJECTOR COUPLER,BRAKE PAD FRT,WIPER BLADE FRT,OIL FILTER,AIR FILTER,BRAKE PAD FRT,FUEL FILTER,AC FILTER,WIND SHIELD GLASS,POWER ADAPTOR,SPARK PLUG,TURBOCHARGER ASSY",42,22,2,0,False,True,2026-05-04T16:51:04Z,2026-05-14T17:00:00Z,Ministry of Defence,Department of Military Affairs,Sharma@114,home_boq_boql_boql_boq
9320093,GEM/2026/R/666826,GEM/2026/B/7390464,RA,Sports and Gym Kit Bag,Sports and Gym Kit Bag,3,1,2,0,False,False,2026-05-13T17:00:00Z,2026-05-14T17:00:00Z,,Education Department Gujarat,eideo.patan,home_spor_spor_spor_spor
9320076,GEM/2026/R/666823,GEM/2026/B/7493036,RA,"Toner Cartridges / Ink Cartridges / Consumables for Printers,Toner Cartridges / Ink Cartridges / Co","Drum cartridge Xerox Work Centre 5325,Drum unit for Konica Minolta Page Pro 1500W 1580MF,Drum cartridge Xerox 5019 5021,Toner for 5019 5021 Xerox Machine,Toner for 5325 Xerox Machine,Toner Konica Minolta 1500W 1580MF for printer,Toner for Toshiba e Studio 2829A Xerox machine,Drum for Toshiba e Studio 2829A Xerox machine,Cartridge for Rowe Eco Print i4 Plotter,Toner cartridge for Xerox AltaLink B8045 multifunction machine,Drum cartridge for Xerox AltaLink B8045 multifunction machine,Toner for printer Pantum PG208 KEV,Toner for printer Kyocera Ecosys M2040dn,Epson Model Eco Tank L15150 Ink Set of 4,Brother DCP T520W Ink Set of 4,Cartridge Ink Tank wireless Z4B5 80080 HP,Toner for HP DesignJet T830 Cyan cartridge No 728,Toner for HP DesignJet T830 Matte Black cartridge No 728,Toner for HP DesignJet T830 Magenta cartridge No 728,Toner for HP DesignJet T830 Yellow cartridge No 728,Toner Magenta for VersaLink C7120 Xerox machine,Toner Yellow for VersaLink C7120 Xerox machine,Toner for MFP 183fw printer LaserJet 215",282,40,2,0,False,True,2026-05-13T17:00:00Z,2026-05-14T17:00:00Z,Ministry of Defence,Department of Military Affairs,ravindradhuri1201@yahoo.co.in,"home_offi_offi_prin_tone,home_pape_pape_prin_pl05714563,home_boq_boql_boql_boq"
9320017,GEM/2026/R/666821,GEM/2026/B/7367920,RA,Ration Kit,Ration Kit,1,1,2,0,True,False,2026-05-13T17:00:00Z,2026-05-14T17:00:00Z,,Basic Education Department Uttar Pradesh,bsa.un-up,home_fo61163888_cere_cere_rati
